Date,Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility
2021-11-19 00:00:00,AAPL211119P00139000,2021-11-12 3:58PM EST,139.0,0.09,0.08,0.1,-0.07,-43.75%,1255,4642,33.79%
2021-11-19 00:00:00,AAPL211119P00140000,2021-11-12 3:59PM EST,140.0,0.11,0.1,0.11,-0.09,-45.00%,3354,35320,31.74%
2021-11-19 00:00:00,AAPL211119P00141000,2021-11-12 3:59PM EST,141.0,0.12,0.1,0.12,-0.14,-53.85%,795,2377,29.59%
2021-11-19 00:00:00,AAPL211119P00142000,2021-11-12 3:59PM EST,142.0,0.13,0.13,0.14,-0.19,-59.38%,1829,7392,27.78%
2021-11-19 00:00:00,AAPL211119P00143000,2021-11-12 3:55PM EST,143.0,0.16,0.16,0.17,-0.26,-61.90%,3811,4957,26.12%
2021-11-19 00:00:00,AAPL211119P00144000,2021-11-12 3:58PM EST,144.0,0.2,0.2,0.21,-0.34,-62.96%,4941,7441,24.46%
2021-11-19 00:00:00,AAPL211119P00145000,2021-11-12 3:59PM EST,145.0,0.28,0.27,0.29,-0.46,-62.16%,8804,37063,23.49%
2021-11-19 00:00:00,AAPL211119P00146000,2021-11-12 3:59PM EST,146.0,0.39,0.38,0.39,-0.61,-61.00%,4635,11054,22.27%
2021-11-19 00:00:00,AAPL211119P00147000,2021-11-12 3:59PM EST,147.0,0.55,0.53,0.55,-0.77,-58.33%,9023,10003,21.41%
2021-11-19 00:00:00,AAPL211119P00148000,2021-11-12 3:59PM EST,148.0,0.77,0.76,0.79,-1.02,-56.98%,18832,18615,20.87%
2021-11-19 00:00:00,AAPL211119P00149000,2021-11-12 3:59PM EST,149.0,1.1,1.09,1.12,-1.27,-53.59%,14558,16911,20.48%
2021-11-19 00:00:00,AAPL211119P00150000,2021-11-12 3:59PM EST,150.0,1.53,1.53,1.55,-1.44,-48.48%,13146,37067,20.14%
2021-11-19 00:00:00,AAPL211119P00152500,2021-11-12 3:59PM EST,152.5,3.1,3.05,3.15,-1.87,-37.63%,3722,5030,20.56%
2021-11-19 00:00:00,AAPL211119P00155000,2021-11-12 3:59PM EST,155.0,5.2,5.15,5.3,-2.1,-28.77%,1826,32497,22.75%
2021-11-19 00:00:00,AAPL211119P00157500,2021-11-12 3:47PM EST,157.5,7.59,7.5,7.65,-2.11,-21.75%,24,2220,25.15%
2021-11-19 00:00:00,AAPL211119P00160000,2021-11-12 3:54PM EST,160.0,10.1,9.95,10.1,-2.05,-16.87%,152,21796,28.71%
2021-11-19 00:00:00,AAPL211119P00162500,2021-11-12 3:59PM EST,162.5,12.55,12.45,12.6,-1.65,-11.62%,8,114,34.18%
2021-11-19 00:00:00,AAPL211119P00165000,2021-11-12 2:26PM EST,165.0,15.15,14.75,15.35,-2.11,-12.22%,11,1337,51.37%
2021-11-19 00:00:00,AAPL211119P00167500,2021-11-12 1:14PM EST,167.5,17.95,17.45,17.75,-1.6,-8.18%,6,142,53.22%
2021-11-19 00:00:00,AAPL211119P00170000,2021-11-12 2:16PM EST,170.0,20.0,19.7,20.25,-1.9,-8.68%,2,328,58.69%
2021-11-19 00:00:00,AAPL211119P00172500,2021-11-10 3:59PM EST,172.5,24.55,22.45,23.0,0.0,-,8,3,62.70%
2021-11-19 00:00:00,AAPL211119P00175000,2021-11-10 12:40PM EST,175.0,26.06,24.9,25.25,0.0,-,49,137,55.86%
2021-11-19 00:00:00,AAPL211119P00180000,2021-11-10 9:40AM EST,180.0,31.9,29.95,30.1,0.0,-,20,36,53.91%
2021-11-19 00:00:00,AAPL211119P00185000,2021-11-10 3:59PM EST,185.0,37.05,34.95,35.1,0.0,-,6,7,60.94%
2021-11-19 00:00:00,AAPL211119P00190000,2021-11-05 8:52AM EST,190.0,38.45,39.65,40.35,0.0,-,6,50,103.81%
2021-11-19 00:00:00,AAPL211119P00195000,2021-11-12 3:46PM EST,195.0,45.15,44.75,45.2,-0.8,-1.74%,1,1,102.34%
2021-11-19 00:00:00,AAPL211119P00200000,2021-11-08 9:54AM EST,200.0,49.2,49.7,50.45,0.0,-,5,5,95.31%
2021-11-19 00:00:00,AAPL211119P00205000,2021-11-05 9:36AM EST,205.0,53.85,54.55,55.35,0.0,-,2,0,129.69%
2021-11-19 00:00:00,AAPL211119P00210000,2021-11-10 9:36AM EST,210.0,61.25,59.75,60.25,0.0,-,21,15,130.27%
2021-11-19 00:00:00,AAPL211119P00215000,2021-10-25 2:27PM EST,215.0,66.64,64.55,65.35,0.0,-,140,0,145.51%
2021-11-19 00:00:00,AAPL211119P00220000,2021-11-04 2:22PM EST,220.0,68.84,69.75,70.3,0.0,-,3,0,104.69%
2021-11-19 00:00:00,AAPL211119P00225000,2021-10-20 9:13AM EST,225.0,75.9,74.65,75.45,0.0,-,6,0,121.09%
2021-11-19 00:00:00,AAPL211119P00230000,2021-11-09 3:43PM EST,230.0,79.15,79.65,80.4,0.0,-,22,17,115.63%
2021-11-19 00:00:00,AAPL211119P00235000,2021-11-03 1:06PM EST,235.0,84.38,84.75,85.25,0.0,-,7,0,165.04%
2021-11-19 00:00:00,AAPL211119P00240000,2021-11-03 1:43PM EST,240.0,89.2,89.75,90.35,0.0,-,8,0,137.50%
2021-11-19 00:00:00,AAPL211119P00245000,2021-11-09 9:46AM EST,245.0,93.9,94.55,95.25,0.0,-,5,0,177.54%
2021-11-19 00:00:00,AAPL211119P00250000,2021-11-08 9:39AM EST,250.0,99.13,99.55,100.35,0.0,-,1,0,193.07%
2021-11-26 00:00:00,AAPL211126P00075000,2021-11-08 12:30PM EST,75.0,0.01,0.0,0.01,0.0,-,2,7,115.63%
2021-11-26 00:00:00,AAPL211126P00080000,2021-10-11 12:33PM EST,80.0,0.06,0.0,0.01,0.0,-,-,2,106.25%
2021-11-26 00:00:00,AAPL211126P00085000,2021-11-04 11:22AM EST,85.0,0.01,0.0,0.02,0.0,-,2,7,101.56%
2021-11-26 00:00:00,AAPL211126P00090000,2021-10-25 11:04AM EST,90.0,0.03,0.0,0.02,0.0,-,1,3,92.19%
2021-11-26 00:00:00,AAPL211126P00095000,2021-11-05 9:34AM EST,95.0,0.01,0.0,0.02,0.0,-,519,534,82.81%
2021-11-26 00:00:00,AAPL211126P00100000,2021-11-10 2:28PM EST,100.0,0.02,0.0,0.02,0.0,-,22,686,75.00%
2021-11-26 00:00:00,AAPL211126P00105000,2021-11-10 2:03PM EST,105.0,0.02,0.0,0.01,0.0,-,1,40,62.50%
2021-11-26 00:00:00,AAPL211126P00110000,2021-11-12 2:35PM EST,110.0,0.03,0.0,0.02,0.0,-,101,100,57.81%
2021-11-26 00:00:00,AAPL211126P00115000,2021-11-12 10:46AM EST,115.0,0.03,0.0,0.03,-0.01,-25.00%,3,901,52.34%
2021-11-26 00:00:00,AAPL211126P00120000,2021-11-12 3:59PM EST,120.0,0.03,0.02,0.04,-0.01,-25.00%,40,656,50.39%
2021-11-26 00:00:00,AAPL211126P00125000,2021-11-12 3:29PM EST,125.0,0.05,0.05,0.06,-0.01,-16.67%,47,1806,44.34%
2021-11-26 00:00:00,AAPL211126P00129000,2021-11-12 3:29PM EST,129.0,0.07,0.06,0.08,-0.04,-36.36%,292,947,39.26%
2021-11-26 00:00:00,AAPL211126P00130000,2021-11-12 3:56PM EST,130.0,0.09,0.07,0.09,-0.04,-30.77%,389,1457,38.28%
2021-11-26 00:00:00,AAPL211126P00131000,2021-11-12 3:56PM EST,131.0,0.1,0.08,0.1,-0.03,-23.08%,30,1040,37.11%
2021-11-26 00:00:00,AAPL211126P00132000,2021-11-12 3:30PM EST,132.0,0.1,0.08,0.11,-0.05,-33.33%,216,558,35.94%
2021-11-26 00:00:00,AAPL211126P00133000,2021-11-12 2:54PM EST,133.0,0.11,0.1,0.12,-0.05,-31.25%,63,1076,34.67%
2021-11-26 00:00:00,AAPL211126P00134000,2021-11-12 3:31PM EST,134.0,0.12,0.11,0.13,-0.06,-33.33%,155,631,33.30%
2021-11-26 00:00:00,AAPL211126P00135000,2021-11-12 3:59PM EST,135.0,0.14,0.12,0.14,-0.06,-30.00%,611,3018,31.93%
2021-11-26 00:00:00,AAPL211126P00136000,2021-11-12 3:31PM EST,136.0,0.15,0.14,0.16,-0.08,-34.78%,99,2497,30.86%
2021-11-26 00:00:00,AAPL211126P00137000,2021-11-12 3:53PM EST,137.0,0.17,0.15,0.17,-0.1,-37.04%,120,1017,29.40%
2021-11-26 00:00:00,AAPL211126P00138000,2021-11-12 3:40PM EST,138.0,0.18,0.16,0.2,-0.12,-40.00%,309,885,28.42%
2021-11-26 00:00:00,AAPL211126P00139000,2021-11-12 3:43PM EST,139.0,0.2,0.2,0.22,-0.17,-45.95%,292,1463,27.05%
2021-11-26 00:00:00,AAPL211126P00140000,2021-11-12 3:59PM EST,140.0,0.25,0.23,0.25,-0.19,-43.18%,817,3366,25.78%
2021-11-26 00:00:00,AAPL211126P00141000,2021-11-12 3:36PM EST,141.0,0.27,0.27,0.3,-0.25,-48.08%,526,1935,24.88%
2021-11-26 00:00:00,AAPL211126P00142000,2021-11-12 3:56PM EST,142.0,0.35,0.33,0.36,-0.29,-45.31%,478,1548,23.93%
2021-11-26 00:00:00,AAPL211126P00143000,2021-11-12 3:49PM EST,143.0,0.42,0.4,0.43,-0.38,-47.50%,455,1167,22.90%
2021-11-26 00:00:00,AAPL211126P00144000,2021-11-12 3:58PM EST,144.0,0.53,0.5,0.54,-0.46,-46.46%,335,1112,22.19%
2021-11-26 00:00:00,AAPL211126P00145000,2021-11-12 3:59PM EST,145.0,0.67,0.63,0.67,-0.54,-44.63%,1981,3605,21.41%
2021-11-26 00:00:00,AAPL211126P00146000,2021-11-12 3:59PM EST,146.0,0.83,0.81,0.86,-0.68,-45.03%,1592,2345,20.92%
2021-11-26 00:00:00,AAPL211126P00147000,2021-11-12 3:59PM EST,147.0,1.07,1.03,1.09,-0.82,-43.39%,1900,7778,20.39%
2021-11-26 00:00:00,AAPL211126P00148000,2021-11-12 3:57PM EST,148.0,1.36,1.32,1.38,-0.99,-42.13%,3861,9823,19.92%
2021-11-26 00:00:00,AAPL211126P00149000,2021-11-12 3:59PM EST,149.0,1.73,1.72,1.77,-1.19,-40.75%,2573,9659,19.83%
2021-11-26 00:00:00,AAPL211126P00150000,2021-11-12 3:59PM EST,150.0,2.19,2.16,2.24,-1.23,-35.96%,2322,13347,19.80%
2021-11-26 00:00:00,AAPL211126P00152500,2021-11-12 3:56PM EST,152.5,3.65,3.6,3.7,3.65,-,501,606,19.53%
2021-11-26 00:00:00,AAPL211126P00155000,2021-11-12 3:41PM EST,155.0,5.42,5.5,5.65,-1.94,-26.36%,73,770,20.39%
2021-11-26 00:00:00,AAPL211126P00157500,2021-11-12 9:37AM EST,157.5,10.0,7.7,7.85,10.0,+1.63%,30,56,21.39%
2021-11-26 00:00:00,AAPL211126P00160000,2021-11-12 12:48PM EST,160.0,10.4,10.05,10.2,-1.7,-14.05%,38,125,22.71%
2021-11-26 00:00:00,AAPL211126P00162500,2021-11-11 9:33AM EST,162.5,14.05,12.5,12.65,14.05,-,-,59,25.20%
2021-11-26 00:00:00,AAPL211126P00165000,2021-11-12 2:18PM EST,165.0,15.08,14.95,15.1,-1.42,-8.61%,1,157,26.76%
2021-11-26 00:00:00,AAPL211126P00167500,2021-11-12 11:25AM EST,167.5,17.64,17.45,17.6,17.64,-,21,5,30.18%
2021-11-26 00:00:00,AAPL211126P00170000,2021-11-12 3:57PM EST,170.0,20.05,19.95,20.5,-1.35,-6.31%,23,50,46.68%
2021-11-26 00:00:00,AAPL211126P00175000,2021-11-10 1:41PM EST,175.0,26.45,24.95,25.5,0.0,-,4,42,54.54%
2021-11-26 00:00:00,AAPL211126P00180000,2021-11-11 9:30AM EST,180.0,31.2,29.9,30.5,0.0,-,1,9,51.66%
2021-11-26 00:00:00,AAPL211126P00185000,2021-10-29 11:02AM EST,185.0,36.7,34.9,35.1,0.0,-,49,0,51.56%
2021-11-26 00:00:00,AAPL211126P00190000,2021-11-09 9:45AM EST,190.0,38.68,39.9,40.5,0.0,-,4,0,63.87%
2021-11-26 00:00:00,AAPL211126P00195000,2021-11-08 10:29AM EST,195.0,43.9,44.9,45.5,0.0,-,1,0,69.53%
2021-11-26 00:00:00,AAPL211126P00200000,2021-10-25 11:53AM EST,200.0,51.24,49.5,50.5,0.0,-,24,0,88.18%
2021-11-26 00:00:00,AAPL211126P00205000,2021-11-03 12:43PM EST,205.0,54.82,54.55,55.5,0.0,-,23,0,59.38%
2021-12-03 00:00:00,AAPL211203P00105000,2021-11-12 10:56AM EST,105.0,0.03,0.0,0.04,0.0,-,10,10,57.03%
2021-12-03 00:00:00,AAPL211203P00110000,2021-11-12 10:51AM EST,110.0,0.05,0.03,0.04,0.0,-,15,193,53.52%
2021-12-03 00:00:00,AAPL211203P00115000,2021-11-12 3:59PM EST,115.0,0.05,0.03,0.06,-0.03,-37.50%,135,265,49.81%
2021-12-03 00:00:00,AAPL211203P00120000,2021-11-12 3:38PM EST,120.0,0.08,0.06,0.08,-0.01,-11.11%,16,1090,44.53%
2021-12-03 00:00:00,AAPL211203P00125000,2021-11-12 2:56PM EST,125.0,0.12,0.1,0.13,-0.03,-20.00%,472,671,40.23%
2021-12-03 00:00:00,AAPL211203P00130000,2021-11-12 3:41PM EST,130.0,0.17,0.16,0.18,-0.06,-26.09%,250,1401,34.77%
2021-12-03 00:00:00,AAPL211203P00134000,2021-11-12 1:30PM EST,134.0,0.25,0.22,0.25,-0.11,-30.56%,25,425,30.57%
2021-12-03 00:00:00,AAPL211203P00135000,2021-11-12 3:56PM EST,135.0,0.27,0.24,0.27,-0.12,-30.77%,206,1406,29.44%
2021-12-03 00:00:00,AAPL211203P00136000,2021-11-12 3:00PM EST,136.0,0.3,0.28,0.3,-0.14,-31.82%,31,344,28.49%
2021-12-03 00:00:00,AAPL211203P00137000,2021-11-12 2:35PM EST,137.0,0.35,0.32,0.34,-0.15,-30.00%,28,242,27.64%
2021-12-03 00:00:00,AAPL211203P00138000,2021-11-12 2:40PM EST,138.0,0.39,0.36,0.39,-0.2,-33.90%,78,928,26.86%
2021-12-03 00:00:00,AAPL211203P00139000,2021-11-12 3:57PM EST,139.0,0.43,0.41,0.44,-0.21,-32.81%,404,3221,25.93%
2021-12-03 00:00:00,AAPL211203P00140000,2021-11-12 3:56PM EST,140.0,0.47,0.48,0.51,-0.33,-41.25%,209,1884,25.20%
2021-12-03 00:00:00,AAPL211203P00141000,2021-11-12 1:41PM EST,141.0,0.59,0.56,0.59,-0.34,-36.56%,71,1259,24.39%
2021-12-03 00:00:00,AAPL211203P00142000,2021-11-12 3:59PM EST,142.0,0.68,0.66,0.69,-0.39,-36.45%,161,2126,23.68%
2021-12-03 00:00:00,AAPL211203P00143000,2021-11-12 3:57PM EST,143.0,0.81,0.77,0.82,-0.48,-37.21%,317,816,23.10%
2021-12-03 00:00:00,AAPL211203P00144000,2021-11-12 3:59PM EST,144.0,0.96,0.93,0.98,-0.54,-36.00%,521,1731,22.56%
2021-12-03 00:00:00,AAPL211203P00145000,2021-11-12 3:56PM EST,145.0,1.15,1.13,1.17,-0.67,-36.81%,773,2063,22.03%
2021-12-03 00:00:00,AAPL211203P00146000,2021-11-12 3:04PM EST,146.0,1.42,1.37,1.41,-0.74,-34.26%,232,1872,21.66%
2021-12-03 00:00:00,AAPL211203P00147000,2021-11-12 3:58PM EST,147.0,1.65,1.64,1.69,-0.93,-36.05%,515,1259,21.25%
2021-12-03 00:00:00,AAPL211203P00148000,2021-11-12 3:59PM EST,148.0,2.01,1.99,2.03,-0.99,-33.00%,733,2384,20.97%
2021-12-03 00:00:00,AAPL211203P00149000,2021-11-12 3:42PM EST,149.0,2.37,2.38,2.45,-1.11,-31.90%,1684,6156,20.91%
2021-12-03 00:00:00,AAPL211203P00150000,2021-11-12 3:59PM EST,150.0,2.85,2.83,2.9,-1.25,-30.49%,1007,11254,20.68%
2021-12-03 00:00:00,AAPL211203P00155000,2021-11-12 3:45PM EST,155.0,6.1,6.05,6.15,-1.84,-23.17%,113,1583,21.09%
2021-12-03 00:00:00,AAPL211203P00160000,2021-11-12 1:48PM EST,160.0,10.55,10.3,10.8,-1.43,-11.94%,8,243,27.10%
2021-12-03 00:00:00,AAPL211203P00165000,2021-11-12 2:16PM EST,165.0,15.1,14.6,15.2,-0.9,-5.62%,30,56,24.81%
2021-12-03 00:00:00,AAPL211203P00170000,2021-11-10 12:20PM EST,170.0,21.02,19.95,20.55,0.0,-,4,16,38.53%
2021-12-03 00:00:00,AAPL211203P00175000,2021-11-10 10:03AM EST,175.0,26.08,24.95,25.1,26.08,-,-,29,32.13%
2021-12-03 00:00:00,AAPL211203P00180000,2021-11-12 11:59AM EST,180.0,30.19,29.45,30.5,30.19,-,21,0,49.95%
2021-12-03 00:00:00,AAPL211203P00185000,2021-11-09 10:19AM EST,185.0,34.21,34.45,35.5,0.0,-,21,7,55.66%
2021-12-03 00:00:00,AAPL211203P00190000,2021-11-10 9:52AM EST,190.0,41.27,39.9,40.5,0.0,-,5,7,51.47%
2021-12-03 00:00:00,AAPL211203P00195000,2021-10-26 8:48AM EST,195.0,45.21,44.95,45.1,0.0,-,-,0,50.39%
2021-12-03 00:00:00,AAPL211203P00200000,2021-11-10 9:53AM EST,200.0,51.08,49.9,50.5,51.08,-,-,0,60.55%
2021-12-10 00:00:00,AAPL211210P00075000,2021-11-08 11:43AM EST,75.0,0.01,0.0,0.01,0.01,-,-,1,81.25%
2021-12-10 00:00:00,AAPL211210P00090000,2021-11-04 11:22AM EST,90.0,0.04,0.0,0.03,0.0,-,2,5,66.41%
2021-12-10 00:00:00,AAPL211210P00095000,2021-11-05 1:02PM EST,95.0,0.03,0.0,0.04,0.0,-,1,2,61.72%
2021-12-10 00:00:00,AAPL211210P00100000,2021-11-12 1:33PM EST,100.0,0.04,0.01,0.05,-0.02,-33.33%,2,55,57.81%
2021-12-10 00:00:00,AAPL211210P00105000,2021-11-10 2:45PM EST,105.0,0.06,0.02,0.07,0.0,-,1,46,53.91%
2021-12-10 00:00:00,AAPL211210P00110000,2021-11-12 11:38AM EST,110.0,0.06,0.04,0.08,-0.04,-40.00%,50,142,51.17%
2021-12-10 00:00:00,AAPL211210P00115000,2021-11-12 12:13PM EST,115.0,0.11,0.07,0.11,-0.02,-15.38%,10,8,46.68%
2021-12-10 00:00:00,AAPL211210P00120000,2021-11-12 1:31PM EST,120.0,0.13,0.12,0.14,-0.04,-23.53%,412,381,41.70%
2021-12-10 00:00:00,AAPL211210P00125000,2021-11-12 2:38PM EST,125.0,0.19,0.17,0.2,-0.05,-20.83%,648,1651,37.31%
2021-12-10 00:00:00,AAPL211210P00130000,2021-11-12 3:38PM EST,130.0,0.25,0.25,0.28,-0.11,-30.56%,333,165,32.62%
2021-12-10 00:00:00,AAPL211210P00135000,2021-11-12 3:52PM EST,135.0,0.43,0.4,0.43,-0.17,-28.33%,383,1415,28.30%
2021-12-10 00:00:00,AAPL211210P00136000,2021-11-12 3:41PM EST,136.0,0.45,0.45,0.48,0.45,-,5,0,27.54%
2021-12-10 00:00:00,AAPL211210P00137000,2021-11-12 3:13PM EST,137.0,0.52,0.49,0.54,0.52,-,12,9,26.86%
2021-12-10 00:00:00,AAPL211210P00138000,2021-11-12 3:58PM EST,138.0,0.58,0.56,0.6,-0.29,-33.33%,5,1066,26.05%
2021-12-10 00:00:00,AAPL211210P00139000,2021-11-12 3:17PM EST,139.0,0.66,0.63,0.71,-0.32,-32.65%,120,3248,25.73%
2021-12-10 00:00:00,AAPL211210P00140000,2021-11-12 3:38PM EST,140.0,0.72,0.73,0.78,-0.41,-36.28%,74,1794,24.79%
2021-12-10 00:00:00,AAPL211210P00141000,2021-11-12 3:48PM EST,141.0,0.87,0.84,0.9,-0.41,-32.03%,13,387,24.27%
2021-12-10 00:00:00,AAPL211210P00142000,2021-11-12 3:57PM EST,142.0,1.01,0.99,1.04,-0.48,-32.21%,277,690,23.74%
2021-12-10 00:00:00,AAPL211210P00143000,2021-11-12 3:57PM EST,143.0,1.18,1.14,1.2,-0.55,-31.79%,160,551,23.22%
2021-12-10 00:00:00,AAPL211210P00144000,2021-11-12 3:50PM EST,144.0,1.36,1.33,1.4,-0.63,-31.66%,89,777,22.82%
2021-12-10 00:00:00,AAPL211210P00145000,2021-11-12 3:49PM EST,145.0,1.6,1.55,1.62,-0.7,-30.43%,412,1124,22.34%
2021-12-10 00:00:00,AAPL211210P00146000,2021-11-12 3:50PM EST,146.0,1.86,1.82,1.9,-0.8,-30.08%,377,1633,22.07%
2021-12-10 00:00:00,AAPL211210P00147000,2021-11-12 3:42PM EST,147.0,2.12,2.14,2.21,-0.98,-31.61%,891,1125,21.75%
2021-12-10 00:00:00,AAPL211210P00148000,2021-11-12 3:51PM EST,148.0,2.53,2.5,2.57,-1.02,-28.73%,860,1688,21.50%
2021-12-10 00:00:00,AAPL211210P00149000,2021-11-12 3:46PM EST,149.0,2.95,2.91,2.98,-1.08,-26.80%,1351,1931,21.29%
2021-12-10 00:00:00,AAPL211210P00150000,2021-11-12 3:42PM EST,150.0,3.3,3.35,3.55,-1.3,-28.26%,512,7564,21.79%
2021-12-10 00:00:00,AAPL211210P00155000,2021-11-12 11:06AM EST,155.0,7.4,6.45,6.6,-0.55,-6.92%,32,5224,21.44%
2021-12-10 00:00:00,AAPL211210P00160000,2021-11-12 11:55AM EST,160.0,10.75,10.55,10.7,-1.8,-14.34%,13,95,22.32%
2021-12-10 00:00:00,AAPL211210P00165000,2021-11-10 10:08AM EST,165.0,16.12,14.75,15.75,0.0,-,1,33,29.69%
2021-12-10 00:00:00,AAPL211210P00175000,2021-11-10 1:49PM EST,175.0,26.4,24.5,25.55,26.4,-,-,4,38.72%
2021-12-10 00:00:00,AAPL211210P00180000,2021-11-09 9:40AM EST,180.0,29.25,29.95,30.1,0.0,-,21,64,31.84%
2021-12-10 00:00:00,AAPL211210P00185000,2021-11-09 1:07PM EST,185.0,34.0,34.45,35.1,0.0,-,7,28,35.84%
2021-12-10 00:00:00,AAPL211210P00195000,2021-11-09 9:44AM EST,195.0,43.9,44.9,45.5,0.0,-,2,2,56.98%
2021-12-10 00:00:00,AAPL211210P00200000,2021-11-10 10:03AM EST,200.0,51.06,49.9,50.5,0.0,-,5,9,52.10%
2021-12-10 00:00:00,AAPL211210P00205000,2021-11-09 2:45PM EST,205.0,54.06,54.45,55.5,54.06,-,-,0,65.33%
2021-12-17 00:00:00,AAPL211217P00040000,2021-11-10 11:59AM EST,40.0,0.01,0.0,0.01,0.0,-,1,24,134.38%
2021-12-17 00:00:00,AAPL211217P00050000,2021-10-26 12:12PM EST,50.0,0.01,0.0,0.02,0.0,-,-,1,118.75%
2021-12-17 00:00:00,AAPL211217P00060000,2021-11-09 3:25PM EST,60.0,0.01,0.0,0.01,0.0,-,1,30,93.75%
2021-12-17 00:00:00,AAPL211217P00065000,2021-11-11 11:17AM EST,65.0,0.01,0.0,0.02,0.0,-,170,3025,90.63%
2021-12-17 00:00:00,AAPL211217P00070000,2021-11-12 12:02PM EST,70.0,0.01,0.0,0.02,-0.01,-50.00%,154,919,82.81%
2021-12-17 00:00:00,AAPL211217P00075000,2021-11-12 2:35PM EST,75.0,0.01,0.01,0.02,-0.01,-50.00%,10,1583,78.91%
2021-12-17 00:00:00,AAPL211217P00080000,2021-11-12 12:02PM EST,80.0,0.02,0.01,0.03,0.0,-,154,6767,74.22%
2021-12-17 00:00:00,AAPL211217P00085000,2021-11-09 11:16AM EST,85.0,0.04,0.02,0.05,0.0,-,3,1188,71.48%
2021-12-17 00:00:00,AAPL211217P00090000,2021-11-12 10:08AM EST,90.0,0.04,0.0,0.06,0.0,-,1,1797,63.67%
2021-12-17 00:00:00,AAPL211217P00095000,2021-11-12 9:30AM EST,95.0,0.05,0.05,0.06,0.0,-,10,1373,61.52%
