Date,Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility
2021-11-19 00:00:00,AAPL211119P00155000,2021-11-19 11:46AM EST,155.0,0.01,0.01,0.02,-0.11,-91.67%,46040,58071,28.52%
2021-11-19 00:00:00,AAPL211119P00157500,2021-11-19 11:47AM EST,157.5,0.04,0.04,0.05,-0.65,-94.20%,60070,15136,18.36%
2021-11-19 00:00:00,AAPL211119P00160000,2021-11-19 11:46AM EST,160.0,0.73,0.71,0.72,-1.77,-70.80%,28607,16020,16.94%
2021-11-19 00:00:00,AAPL211119P00162500,2021-11-19 11:40AM EST,162.5,2.8,2.73,2.77,-1.8,-39.13%,696,447,0.00%
2021-11-19 00:00:00,AAPL211119P00165000,2021-11-19 11:30AM EST,165.0,5.15,5.15,5.3,-2.05,-28.47%,72,915,29.30%
2021-11-19 00:00:00,AAPL211119P00167500,2021-11-19 11:28AM EST,167.5,7.85,7.7,7.85,-1.85,-19.07%,32,35,50.98%
2021-11-19 00:00:00,AAPL211119P00170000,2021-11-18 3:39PM EST,170.0,12.75,10.25,10.4,1.0,+8.51%,21,107,58.59%
2021-11-19 00:00:00,AAPL211119P00172500,2021-11-18 2:12PM EST,172.5,12.75,12.6,12.75,-1.55,-10.84%,5,11,0.00%
2021-11-19 00:00:00,AAPL211119P00175000,2021-11-19 11:20AM EST,175.0,15.29,15.15,15.25,-2.26,-12.88%,21,136,0.00%
2021-11-19 00:00:00,AAPL211119P00180000,2021-11-19 10:55AM EST,180.0,20.25,20.25,20.35,-2.25,-10.00%,13,36,90.63%
2021-11-19 00:00:00,AAPL211119P00185000,2021-11-17 3:54PM EST,185.0,31.0,25.25,25.25,0.0,-,10,6,0.00%
2021-11-19 00:00:00,AAPL211119P00190000,2021-11-17 3:54PM EST,190.0,36.0,30.2,30.35,0.0,-,14,50,150.00%
2021-11-19 00:00:00,AAPL211119P00195000,2021-11-17 3:54PM EST,195.0,41.0,35.1,35.25,0.0,-,9,0,0.00%
2021-11-19 00:00:00,AAPL211119P00200000,2021-11-17 3:54PM EST,200.0,46.0,40.15,40.35,0.0,-,8,5,187.50%
2021-11-19 00:00:00,AAPL211119P00205000,2021-11-17 3:54PM EST,205.0,51.0,45.05,45.25,0.0,-,8,0,0.00%
2021-11-19 00:00:00,AAPL211119P00210000,2021-11-10 9:36AM EST,210.0,61.25,50.2,50.4,0.0,-,21,15,187.50%
2021-11-19 00:00:00,AAPL211119P00215000,2021-10-25 2:27PM EST,215.0,66.64,55.1,55.25,0.0,-,140,0,0.00%
2021-11-19 00:00:00,AAPL211119P00220000,2021-11-17 3:54PM EST,220.0,66.0,60.25,60.25,0.0,-,1,0,0.00%
2021-11-19 00:00:00,AAPL211119P00225000,2021-10-20 9:13AM EST,225.0,75.9,65.25,65.35,0.0,-,6,0,231.25%
2021-11-19 00:00:00,AAPL211119P00230000,2021-11-09 3:43PM EST,230.0,79.15,70.2,70.35,0.0,-,22,17,283.59%
2021-11-19 00:00:00,AAPL211119P00235000,2021-11-17 3:54PM EST,235.0,81.0,75.1,75.3,0.0,-,6,0,256.25%
2021-11-19 00:00:00,AAPL211119P00240000,2021-11-19 9:50AM EST,240.0,82.25,80.25,80.25,-6.95,-7.79%,8,0,0.00%
2021-11-19 00:00:00,AAPL211119P00245000,2021-11-19 10:54AM EST,245.0,85.95,85.25,85.35,-7.95,-8.47%,2,0,281.25%
2021-11-19 00:00:00,AAPL211119P00250000,2021-11-18 10:20AM EST,250.0,96.35,90.25,90.35,0.0,-,21,21,293.75%
2021-11-26 00:00:00,AAPL211126P00075000,2021-11-08 12:30PM EST,75.0,0.01,0.0,0.01,0.0,-,2,7,162.50%
2021-11-26 00:00:00,AAPL211126P00080000,2021-10-11 12:33PM EST,80.0,0.06,0.0,0.01,0.0,-,-,2,146.88%
2021-11-26 00:00:00,AAPL211126P00085000,2021-11-04 11:22AM EST,85.0,0.01,0.0,0.01,0.0,-,2,7,134.38%
2021-11-26 00:00:00,AAPL211126P00090000,2021-10-25 11:04AM EST,90.0,0.03,0.0,0.01,0.0,-,1,3,125.00%
2021-11-26 00:00:00,AAPL211126P00095000,2021-11-05 9:34AM EST,95.0,0.01,0.0,0.01,0.0,-,519,534,112.50%
2021-11-26 00:00:00,AAPL211126P00100000,2021-11-10 2:28PM EST,100.0,0.02,0.0,0.01,0.0,-,22,686,103.13%
2021-11-26 00:00:00,AAPL211126P00105000,2021-11-19 10:44AM EST,105.0,0.01,0.0,0.01,0.0,-,600,784,90.63%
2021-11-26 00:00:00,AAPL211126P00110000,2021-11-19 10:53AM EST,110.0,0.01,0.0,0.01,0.0,-,1058,800,81.25%
2021-11-26 00:00:00,AAPL211126P00115000,2021-11-19 11:43AM EST,115.0,0.01,0.0,0.01,0.0,-,182,984,71.88%
2021-11-26 00:00:00,AAPL211126P00120000,2021-11-19 11:38AM EST,120.0,0.03,0.01,0.02,0.02,+200.00%,172,862,71.09%
2021-11-26 00:00:00,AAPL211126P00125000,2021-11-19 11:43AM EST,125.0,0.02,0.01,0.02,0.0,-,54,1650,61.72%
2021-11-26 00:00:00,AAPL211126P00129000,2021-11-19 11:39AM EST,129.0,0.02,0.01,0.02,0.0,-,78,1143,54.69%
2021-11-26 00:00:00,AAPL211126P00130000,2021-11-19 11:38AM EST,130.0,0.04,0.01,0.02,0.02,+100.00%,467,1315,53.13%
2021-11-26 00:00:00,AAPL211126P00131000,2021-11-19 11:40AM EST,131.0,0.02,0.01,0.02,0.0,-,77,1054,50.78%
2021-11-26 00:00:00,AAPL211126P00132000,2021-11-19 11:39AM EST,132.0,0.02,0.01,0.02,0.0,-,200,475,50.78%
2021-11-26 00:00:00,AAPL211126P00133000,2021-11-19 11:36AM EST,133.0,0.02,0.01,0.02,0.0,-,70,1217,49.22%
2021-11-26 00:00:00,AAPL211126P00134000,2021-11-19 11:44AM EST,134.0,0.02,0.01,0.02,-0.01,-33.33%,23,754,47.27%
2021-11-26 00:00:00,AAPL211126P00135000,2021-11-19 11:32AM EST,135.0,0.02,0.02,0.03,-0.01,-33.33%,54,3972,47.66%
2021-11-26 00:00:00,AAPL211126P00136000,2021-11-19 11:36AM EST,136.0,0.02,0.02,0.03,-0.01,-33.33%,48,2771,45.70%
2021-11-26 00:00:00,AAPL211126P00137000,2021-11-19 11:17AM EST,137.0,0.02,0.02,0.03,-0.01,-33.33%,162,1361,44.14%
2021-11-26 00:00:00,AAPL211126P00138000,2021-11-19 11:41AM EST,138.0,0.03,0.02,0.03,0.0,-,144,834,42.19%
2021-11-26 00:00:00,AAPL211126P00139000,2021-11-19 11:42AM EST,139.0,0.03,0.03,0.04,0.0,-,282,1550,41.80%
2021-11-26 00:00:00,AAPL211126P00140000,2021-11-19 11:44AM EST,140.0,0.03,0.02,0.03,-0.01,-25.00%,107,5329,38.48%
2021-11-26 00:00:00,AAPL211126P00141000,2021-11-19 11:44AM EST,141.0,0.04,0.03,0.04,-0.01,-20.00%,117,2223,38.09%
2021-11-26 00:00:00,AAPL211126P00142000,2021-11-19 11:39AM EST,142.0,0.04,0.03,0.04,-0.02,-33.33%,361,2087,36.13%
2021-11-26 00:00:00,AAPL211126P00143000,2021-11-19 11:43AM EST,143.0,0.04,0.03,0.04,-0.02,-33.33%,168,2760,34.38%
2021-11-26 00:00:00,AAPL211126P00144000,2021-11-19 11:44AM EST,144.0,0.05,0.04,0.05,-0.03,-37.50%,421,1228,33.40%
2021-11-26 00:00:00,AAPL211126P00145000,2021-11-19 11:42AM EST,145.0,0.06,0.05,0.06,-0.02,-25.00%,630,4324,32.42%
2021-11-26 00:00:00,AAPL211126P00146000,2021-11-19 11:42AM EST,146.0,0.07,0.06,0.07,-0.05,-41.67%,1064,4209,31.25%
2021-11-26 00:00:00,AAPL211126P00147000,2021-11-19 11:42AM EST,147.0,0.08,0.07,0.08,-0.06,-42.86%,2712,9466,29.88%
2021-11-26 00:00:00,AAPL211126P00148000,2021-11-19 11:44AM EST,148.0,0.1,0.09,0.1,-0.07,-41.18%,2013,12300,29.00%
2021-11-26 00:00:00,AAPL211126P00149000,2021-11-19 11:44AM EST,149.0,0.12,0.11,0.12,-0.1,-45.45%,3685,14052,27.83%
2021-11-26 00:00:00,AAPL211126P00150000,2021-11-19 11:47AM EST,150.0,0.15,0.15,0.16,-0.13,-46.43%,6697,24996,27.25%
2021-11-26 00:00:00,AAPL211126P00152500,2021-11-19 11:46AM EST,152.5,0.29,0.29,0.3,-0.28,-49.12%,5016,9951,25.15%
2021-11-26 00:00:00,AAPL211126P00155000,2021-11-19 11:47AM EST,155.0,0.63,0.62,0.63,-0.5,-44.25%,12837,10096,24.12%
2021-11-26 00:00:00,AAPL211126P00157500,2021-11-19 11:46AM EST,157.5,1.26,1.25,1.26,-0.87,-40.85%,16688,5025,23.39%
2021-11-26 00:00:00,AAPL211126P00160000,2021-11-19 11:47AM EST,160.0,2.35,2.34,2.36,-1.35,-36.49%,6681,2874,23.46%
2021-11-26 00:00:00,AAPL211126P00162500,2021-11-19 11:43AM EST,162.5,4.0,3.9,4.0,-1.59,-28.44%,209,226,24.71%
2021-11-26 00:00:00,AAPL211126P00165000,2021-11-19 11:39AM EST,165.0,5.86,5.85,5.95,-1.84,-23.90%,231,212,25.59%
2021-11-26 00:00:00,AAPL211126P00167500,2021-11-19 11:32AM EST,167.5,8.3,8.05,8.15,-1.7,-17.00%,58,77,26.81%
2021-11-26 00:00:00,AAPL211126P00170000,2021-11-19 11:18AM EST,170.0,10.4,10.4,10.55,-1.4,-11.86%,13,49,29.98%
2021-11-26 00:00:00,AAPL211126P00175000,2021-11-19 10:14AM EST,175.0,16.65,15.2,15.35,-3.65,-17.98%,1,41,30.86%
2021-11-26 00:00:00,AAPL211126P00180000,2021-11-19 9:44AM EST,180.0,22.2,20.3,20.4,0.2,+0.91%,6,3,42.38%
2021-11-26 00:00:00,AAPL211126P00185000,2021-11-19 10:14AM EST,185.0,26.55,25.15,25.6,-4.45,-14.35%,12,0,60.16%
2021-11-26 00:00:00,AAPL211126P00190000,2021-11-16 9:31AM EST,190.0,40.1,30.25,30.25,0.0,-,17,0,0.00%
2021-11-26 00:00:00,AAPL211126P00195000,2021-11-19 9:47AM EST,195.0,37.4,35.2,35.4,-6.5,-14.81%,12,0,50.78%
2021-11-26 00:00:00,AAPL211126P00200000,2021-11-19 10:10AM EST,200.0,41.59,40.1,40.25,-3.82,-8.41%,21,1,0.00%
2021-11-26 00:00:00,AAPL211126P00205000,2021-11-03 12:43PM EST,205.0,54.82,45.25,45.25,0.0,-,23,0,0.00%
2021-12-03 00:00:00,AAPL211203P00105000,2021-11-17 10:26AM EST,105.0,0.02,0.0,0.03,0.0,-,1,22,74.22%
2021-12-03 00:00:00,AAPL211203P00110000,2021-11-18 11:44AM EST,110.0,0.03,0.0,0.03,0.0,-,7,204,66.41%
2021-12-03 00:00:00,AAPL211203P00115000,2021-11-18 1:34PM EST,115.0,0.03,0.01,0.03,0.0,-,23,357,60.94%
2021-12-03 00:00:00,AAPL211203P00120000,2021-11-19 11:18AM EST,120.0,0.02,0.02,0.03,-0.02,-50.00%,16,1099,54.69%
2021-12-03 00:00:00,AAPL211203P00125000,2021-11-19 10:08AM EST,125.0,0.04,0.04,0.05,-0.01,-20.00%,13,927,51.17%
2021-12-03 00:00:00,AAPL211203P00130000,2021-11-19 11:31AM EST,130.0,0.05,0.05,0.06,-0.02,-28.57%,345,2041,45.51%
2021-12-03 00:00:00,AAPL211203P00134000,2021-11-19 10:33AM EST,134.0,0.07,0.06,0.07,-0.02,-22.22%,4,336,40.43%
2021-12-03 00:00:00,AAPL211203P00135000,2021-11-19 11:44AM EST,135.0,0.08,0.08,0.09,-0.03,-27.27%,91,1604,40.43%
2021-12-03 00:00:00,AAPL211203P00136000,2021-11-19 10:27AM EST,136.0,0.08,0.08,0.09,-0.02,-20.00%,31,446,38.97%
2021-12-03 00:00:00,AAPL211203P00137000,2021-11-19 11:24AM EST,137.0,0.09,0.08,0.09,-0.02,-18.18%,8,283,37.40%
2021-12-03 00:00:00,AAPL211203P00138000,2021-11-19 11:44AM EST,138.0,0.09,0.08,0.09,-0.03,-25.00%,119,897,35.94%
2021-12-03 00:00:00,AAPL211203P00139000,2021-11-19 11:44AM EST,139.0,0.1,0.1,0.11,-0.02,-16.67%,182,3989,35.55%
2021-12-03 00:00:00,AAPL211203P00140000,2021-11-19 11:44AM EST,140.0,0.11,0.1,0.11,-0.03,-21.43%,820,2421,33.99%
2021-12-03 00:00:00,AAPL211203P00141000,2021-11-19 11:45AM EST,141.0,0.12,0.12,0.13,-0.03,-20.00%,198,1236,33.40%
2021-12-03 00:00:00,AAPL211203P00142000,2021-11-19 11:34AM EST,142.0,0.14,0.12,0.13,-0.04,-22.22%,104,3827,31.74%
2021-12-03 00:00:00,AAPL211203P00143000,2021-11-19 11:46AM EST,143.0,0.15,0.15,0.16,-0.06,-28.57%,252,2658,31.35%
2021-12-03 00:00:00,AAPL211203P00144000,2021-11-19 11:46AM EST,144.0,0.17,0.17,0.18,-0.06,-26.09%,871,1732,30.42%
2021-12-03 00:00:00,AAPL211203P00145000,2021-11-19 11:40AM EST,145.0,0.2,0.19,0.2,-0.08,-28.57%,423,3783,29.40%
2021-12-03 00:00:00,AAPL211203P00146000,2021-11-19 11:42AM EST,146.0,0.23,0.23,0.24,-0.07,-23.33%,198,2672,28.81%
2021-12-03 00:00:00,AAPL211203P00147000,2021-11-19 11:45AM EST,147.0,0.28,0.26,0.27,-0.07,-20.00%,509,2067,27.78%
2021-12-03 00:00:00,AAPL211203P00148000,2021-11-19 11:46AM EST,148.0,0.32,0.31,0.32,-0.12,-27.27%,362,2943,27.10%
2021-12-03 00:00:00,AAPL211203P00149000,2021-11-19 11:45AM EST,149.0,0.39,0.38,0.39,-0.18,-31.58%,475,7540,26.61%
2021-12-03 00:00:00,AAPL211203P00150000,2021-11-19 11:44AM EST,150.0,0.47,0.46,0.47,-0.22,-31.88%,1561,11894,26.05%
2021-12-03 00:00:00,AAPL211203P00155000,2021-11-19 11:46AM EST,155.0,1.25,1.26,1.27,-0.6,-32.43%,2206,3989,24.10%
2021-12-03 00:00:00,AAPL211203P00160000,2021-11-19 11:45AM EST,160.0,3.24,3.2,3.25,-1.14,-26.03%,776,783,24.00%
2021-12-03 00:00:00,AAPL211203P00165000,2021-11-19 11:41AM EST,165.0,6.5,6.45,6.55,-1.25,-16.13%,94,713,24.70%
2021-12-03 00:00:00,AAPL211203P00170000,2021-11-19 11:09AM EST,170.0,11.1,10.75,10.85,-1.5,-11.90%,5,42,26.86%
2021-12-03 00:00:00,AAPL211203P00175000,2021-11-18 2:22PM EST,175.0,17.25,15.45,15.6,0.0,-,4,23,30.32%
2021-12-03 00:00:00,AAPL211203P00180000,2021-11-19 11:13AM EST,180.0,20.25,20.3,20.45,-1.95,-8.78%,17,12,32.76%
2021-12-03 00:00:00,AAPL211203P00185000,2021-11-17 11:11AM EST,185.0,31.3,25.2,25.3,0.0,-,6,13,26.95%
2021-12-03 00:00:00,AAPL211203P00190000,2021-11-17 11:11AM EST,190.0,36.36,30.1,30.3,0.0,-,6,6,31.25%
2021-12-03 00:00:00,AAPL211203P00195000,2021-10-26 8:48AM EST,195.0,45.21,35.3,35.35,0.0,-,-,0,43.36%
2021-12-03 00:00:00,AAPL211203P00200000,2021-11-10 9:53AM EST,200.0,51.08,40.15,40.3,0.0,-,-,0,39.84%
2021-12-10 00:00:00,AAPL211210P00075000,2021-11-08 11:43AM EST,75.0,0.01,0.0,0.01,0.0,-,-,1,96.88%
2021-12-10 00:00:00,AAPL211210P00090000,2021-11-04 11:22AM EST,90.0,0.04,0.0,0.03,0.0,-,2,5,81.25%
2021-12-10 00:00:00,AAPL211210P00095000,2021-11-17 11:38AM EST,95.0,0.03,0.0,0.03,0.0,-,1,2,74.22%
2021-12-10 00:00:00,AAPL211210P00100000,2021-11-16 2:57PM EST,100.0,0.03,0.0,0.03,0.0,-,2,57,67.97%
2021-12-10 00:00:00,AAPL211210P00105000,2021-11-10 2:45PM EST,105.0,0.06,0.0,0.04,0.0,-,1,46,62.89%
2021-12-10 00:00:00,AAPL211210P00110000,2021-11-18 3:04PM EST,110.0,0.05,0.02,0.05,0.0,-,2,192,59.77%
2021-12-10 00:00:00,AAPL211210P00115000,2021-11-19 10:29AM EST,115.0,0.05,0.03,0.05,0.0,-,1,25,54.30%
2021-12-10 00:00:00,AAPL211210P00120000,2021-11-18 1:48PM EST,120.0,0.05,0.05,0.07,-0.03,-37.50%,1,1292,50.39%
2021-12-10 00:00:00,AAPL211210P00125000,2021-11-19 9:38AM EST,125.0,0.09,0.06,0.09,0.0,-,52,2311,46.39%
2021-12-10 00:00:00,AAPL211210P00130000,2021-11-19 10:25AM EST,130.0,0.12,0.1,0.11,-0.01,-7.69%,9,1022,41.02%
2021-12-10 00:00:00,AAPL211210P00135000,2021-11-19 11:47AM EST,135.0,0.15,0.13,0.14,-0.01,-6.25%,106,1756,35.89%
2021-12-10 00:00:00,AAPL211210P00136000,2021-11-19 11:38AM EST,136.0,0.15,0.14,0.15,-0.04,-21.05%,27,179,34.96%
2021-12-10 00:00:00,AAPL211210P00137000,2021-11-18 2:34PM EST,137.0,0.2,0.16,0.17,0.0,-,1,72,34.38%
2021-12-10 00:00:00,AAPL211210P00138000,2021-11-19 11:32AM EST,138.0,0.17,0.16,0.18,-0.05,-22.73%,36,1062,33.35%
2021-12-10 00:00:00,AAPL211210P00139000,2021-11-19 11:47AM EST,139.0,0.19,0.19,0.2,-0.05,-20.83%,213,3225,32.62%
2021-12-10 00:00:00,AAPL211210P00140000,2021-11-19 11:41AM EST,140.0,0.22,0.2,0.21,-0.04,-15.38%,109,2062,31.49%
2021-12-10 00:00:00,AAPL211210P00141000,2021-11-19 11:42AM EST,141.0,0.22,0.22,0.23,-0.07,-24.14%,43,660,30.66%
2021-12-10 00:00:00,AAPL211210P00142000,2021-11-19 11:43AM EST,142.0,0.25,0.25,0.26,-0.07,-21.87%,105,1978,29.98%
2021-12-10 00:00:00,AAPL211210P00143000,2021-11-19 11:43AM EST,143.0,0.28,0.27,0.28,-0.08,-22.22%,139,628,29.00%
2021-12-10 00:00:00,AAPL211210P00144000,2021-11-19 11:40AM EST,144.0,0.33,0.32,0.33,-0.09,-21.43%,32,692,28.59%
2021-12-10 00:00:00,AAPL211210P00145000,2021-11-19 11:40AM EST,145.0,0.38,0.37,0.38,-0.1,-20.83%,190,1764,28.03%
2021-12-10 00:00:00,AAPL211210P00146000,2021-11-19 11:42AM EST,146.0,0.41,0.41,0.43,-0.12,-22.64%,63,1839,27.34%
2021-12-10 00:00:00,AAPL211210P00147000,2021-11-19 11:45AM EST,147.0,0.49,0.49,0.49,-0.16,-24.62%,63,1075,26.66%
2021-12-10 00:00:00,AAPL211210P00148000,2021-11-19 11:38AM EST,148.0,0.57,0.56,0.57,-0.2,-25.97%,217,2579,26.15%
2021-12-10 00:00:00,AAPL211210P00149000,2021-11-19 11:43AM EST,149.0,0.66,0.65,0.66,-0.22,-25.00%,465,2778,25.61%
2021-12-10 00:00:00,AAPL211210P00150000,2021-11-19 11:46AM EST,150.0,0.79,0.78,0.79,-0.28,-26.17%,1657,8058,25.34%
2021-12-10 00:00:00,AAPL211210P00155000,2021-11-19 11:33AM EST,155.0,1.85,1.78,1.79,-0.57,-23.55%,1125,6645,23.85%
2021-12-10 00:00:00,AAPL211210P00160000,2021-11-19 11:45AM EST,160.0,3.85,3.8,3.85,-1.03,-21.11%,518,302,23.66%
2021-12-10 00:00:00,AAPL211210P00165000,2021-11-19 11:42AM EST,165.0,6.95,6.95,7.05,-1.51,-17.85%,1152,129,24.16%
2021-12-10 00:00:00,AAPL211210P00175000,2021-11-18 12:36PM EST,175.0,18.06,15.55,15.75,0.0,-,17,21,27.56%
2021-12-10 00:00:00,AAPL211210P00180000,2021-11-19 10:03AM EST,180.0,21.44,20.45,20.55,-0.62,-2.81%,2,66,29.69%
2021-12-10 00:00:00,AAPL211210P00185000,2021-11-19 11:46AM EST,185.0,25.3,25.2,25.4,-8.7,-25.59%,1,14,30.08%
2021-12-10 00:00:00,AAPL211210P00195000,2021-11-18 12:37PM EST,195.0,37.74,35.2,35.4,0.0,-,1,2,38.87%
2021-12-10 00:00:00,AAPL211210P00200000,2021-11-10 10:03AM EST,200.0,51.06,40.15,40.4,0.0,-,5,9,42.97%
2021-12-10 00:00:00,AAPL211210P00205000,2021-11-09 2:45PM EST,205.0,54.06,45.15,45.3,0.0,-,-,0,35.94%
2021-12-17 00:00:00,AAPL211217P00040000,2021-11-10 11:59AM EST,40.0,0.01,0.0,0.02,0.0,-,1,24,159.38%
2021-12-17 00:00:00,AAPL211217P00050000,2021-10-26 12:12PM EST,50.0,0.01,0.0,0.02,0.0,-,-,1,134.38%
2021-12-17 00:00:00,AAPL211217P00060000,2021-11-09 3:25PM EST,60.0,0.01,0.0,0.02,0.0,-,1,30,114.06%
2021-12-17 00:00:00,AAPL211217P00065000,2021-11-15 12:01PM EST,65.0,0.01,0.0,0.02,0.0,-,30,3055,104.69%
2021-12-17 00:00:00,AAPL211217P00070000,2021-11-12 12:02PM EST,70.0,0.01,0.0,0.02,0.0,-,154,919,96.88%
2021-12-17 00:00:00,AAPL211217P00075000,2021-11-15 11:17AM EST,75.0,0.01,0.0,0.02,0.0,-,160,1691,89.06%
2021-12-17 00:00:00,AAPL211217P00080000,2021-11-18 12:07PM EST,80.0,0.02,0.01,0.02,0.0,-,3,6766,84.38%
2021-12-17 00:00:00,AAPL211217P00085000,2021-11-16 2:20PM EST,85.0,0.02,0.01,0.03,0.0,-,15,1193,79.69%
2021-12-17 00:00:00,AAPL211217P00090000,2021-11-19 9:50AM EST,90.0,0.03,0.0,0.03,0.01,+50.00%,1,1799,71.09%
2021-12-17 00:00:00,AAPL211217P00095000,2021-11-18 1:40PM EST,95.0,0.04,0.02,0.04,0.0,-,26,1381,69.53%
2021-12-17 00:00:00,AAPL211217P00100000,2021-11-19 11:31AM EST,100.0,0.02,0.02,0.04,-0.02,-50.00%,212,10325,63.28%
