Date,Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility
2021-11-19 00:00:00,AAPL211119C00149000,2021-11-12 3:59PM EST,149.0,2.1,2.07,2.14,0.91,+76.47%,21692,9721,20.87%
2021-11-19 00:00:00,AAPL211119C00150000,2021-11-12 3:59PM EST,150.0,1.54,1.52,1.55,0.67,+77.01%,94283,95993,20.26%
2021-11-19 00:00:00,AAPL211119C00152500,2021-11-12 3:59PM EST,152.5,0.62,0.59,0.62,0.26,+72.22%,52788,32916,20.24%
2021-11-19 00:00:00,AAPL211119C00155000,2021-11-12 3:59PM EST,155.0,0.22,0.21,0.22,0.06,+37.50%,63561,91860,21.00%
2021-11-19 00:00:00,AAPL211119C00157500,2021-11-12 3:59PM EST,157.5,0.08,0.09,0.1,0.01,+14.29%,11627,18594,23.44%
2021-11-19 00:00:00,AAPL211119C00160000,2021-11-12 3:59PM EST,160.0,0.04,0.04,0.05,-0.01,-20.00%,14857,90643,25.78%
2021-11-19 00:00:00,AAPL211119C00162500,2021-11-12 3:59PM EST,162.5,0.03,0.02,0.03,0.01,+50.00%,3425,20073,28.71%
2021-11-19 00:00:00,AAPL211119C00165000,2021-11-12 3:58PM EST,165.0,0.02,0.01,0.02,0.0,-,2146,34890,31.64%
2021-11-19 00:00:00,AAPL211119C00167500,2021-11-12 3:16PM EST,167.5,0.02,0.0,0.02,0.01,+100.00%,1488,2952,35.94%
2021-11-19 00:00:00,AAPL211119C00170000,2021-11-12 3:59PM EST,170.0,0.01,0.0,0.01,0.0,-,674,22504,36.72%
2021-11-19 00:00:00,AAPL211119C00172500,2021-11-12 3:54PM EST,172.5,0.01,0.0,0.02,-0.01,-50.00%,884,1064,44.14%
2021-11-19 00:00:00,AAPL211119C00175000,2021-11-12 2:41PM EST,175.0,0.01,0.0,0.01,0.0,-,1058,10717,44.53%
2021-11-19 00:00:00,AAPL211119C00180000,2021-11-12 11:01AM EST,180.0,0.01,0.0,0.01,0.0,-,1,9594,51.56%
2021-11-19 00:00:00,AAPL211119C00185000,2021-11-11 1:13PM EST,185.0,0.01,0.0,0.01,0.0,-,2,4942,54.69%
2021-11-19 00:00:00,AAPL211119C00190000,2021-11-11 12:31PM EST,190.0,0.01,0.0,0.01,0.0,-,1,3142,60.94%
2021-11-19 00:00:00,AAPL211119C00195000,2021-11-12 10:32AM EST,195.0,0.01,0.0,0.01,0.0,-,1,2194,67.19%
2021-11-19 00:00:00,AAPL211119C00200000,2021-11-12 11:33AM EST,200.0,0.01,0.0,0.01,0.0,-,1,10832,73.44%
2021-11-19 00:00:00,AAPL211119C00205000,2021-11-10 10:44AM EST,205.0,0.01,0.0,0.01,0.0,-,30,340,78.13%
2021-11-19 00:00:00,AAPL211119C00210000,2021-10-29 9:26AM EST,210.0,0.01,0.0,0.01,0.0,-,1,1020,84.38%
2021-11-19 00:00:00,AAPL211119C00215000,2021-10-28 9:26AM EST,215.0,0.02,0.0,0.01,0.0,-,690,934,90.63%
2021-11-19 00:00:00,AAPL211119C00220000,2021-11-10 9:30AM EST,220.0,0.01,0.0,0.02,0.0,-,3,479,100.00%
2021-11-19 00:00:00,AAPL211119C00225000,2021-10-28 9:29AM EST,225.0,0.01,0.0,0.01,0.0,-,81,142,100.00%
2021-11-19 00:00:00,AAPL211119C00230000,2021-10-29 11:28AM EST,230.0,0.01,0.0,0.01,0.0,-,3,139,106.25%
2021-11-19 00:00:00,AAPL211119C00235000,2021-11-12 11:50AM EST,235.0,0.01,0.0,0.01,0.0,-,1,341,109.38%
2021-11-19 00:00:00,AAPL211119C00240000,2021-11-05 9:59AM EST,240.0,0.01,0.0,0.01,0.0,-,3,854,112.50%
2021-11-19 00:00:00,AAPL211119C00245000,2021-10-25 9:17AM EST,245.0,0.01,0.0,0.01,0.0,-,25,450,118.75%
2021-11-19 00:00:00,AAPL211119C00250000,2021-11-10 11:28AM EST,250.0,0.01,0.0,0.01,0.0,-,1,1048,125.00%
2021-11-26 00:00:00,AAPL211126C00075000,2021-11-08 9:39AM EST,75.0,75.8,74.5,75.55,75.8,-,-,2,139.06%
2021-11-26 00:00:00,AAPL211126C00080000,2021-11-10 10:15AM EST,80.0,69.45,69.5,70.55,0.0,-,4,29,126.56%
2021-11-26 00:00:00,AAPL211126C00085000,2021-11-10 2:04PM EST,85.0,63.4,64.95,65.1,63.4,-,-,26,115.63%
2021-11-26 00:00:00,AAPL211126C00090000,2021-11-10 9:45AM EST,90.0,58.75,59.95,60.1,58.75,-,-,24,104.69%
2021-11-26 00:00:00,AAPL211126C00100000,2021-11-11 12:18PM EST,100.0,48.0,49.95,50.1,0.0,-,2,57,84.38%
2021-11-26 00:00:00,AAPL211126C00105000,2021-10-27 12:28PM EST,105.0,44.69,44.95,45.1,0.0,-,1,4,75.39%
2021-11-26 00:00:00,AAPL211126C00110000,2021-11-12 1:49PM EST,110.0,39.85,39.5,40.1,-1.62,-3.91%,8,5,76.95%
2021-11-26 00:00:00,AAPL211126C00115000,2021-11-12 10:48AM EST,115.0,33.7,34.55,35.1,-2.12,-5.92%,20,11,67.19%
2021-11-26 00:00:00,AAPL211126C00120000,2021-11-12 9:51AM EST,120.0,27.85,30.0,30.15,-0.45,-1.59%,1,445,55.66%
2021-11-26 00:00:00,AAPL211126C00125000,2021-11-12 11:09AM EST,125.0,23.88,25.0,25.15,0.48,+2.05%,2,36,51.66%
2021-11-26 00:00:00,AAPL211126C00129000,2021-11-10 10:15AM EST,129.0,20.6,20.6,21.15,0.0,-,21,45,44.04%
2021-11-26 00:00:00,AAPL211126C00130000,2021-11-12 11:32AM EST,130.0,20.09,20.05,20.2,1.19,+6.30%,2,79,44.34%
2021-11-26 00:00:00,AAPL211126C00131000,2021-11-12 2:34PM EST,131.0,18.97,19.05,19.2,-0.98,-4.91%,8,0,42.38%
2021-11-26 00:00:00,AAPL211126C00132000,2021-11-08 3:43PM EST,132.0,18.6,18.05,18.2,0.0,-,1,1,40.43%
2021-11-26 00:00:00,AAPL211126C00133000,2021-11-11 2:13PM EST,133.0,15.15,17.05,17.2,0.0,-,10,165,38.48%
2021-11-26 00:00:00,AAPL211126C00134000,2021-11-03 2:29PM EST,134.0,17.55,15.65,16.7,0.0,-,14,150,49.07%
2021-11-26 00:00:00,AAPL211126C00135000,2021-11-12 3:56PM EST,135.0,15.15,15.1,15.7,1.3,+9.39%,11,220,46.68%
2021-11-26 00:00:00,AAPL211126C00136000,2021-11-12 11:26AM EST,136.0,14.0,14.1,14.7,1.85,+15.23%,1,365,44.29%
2021-11-26 00:00:00,AAPL211126C00137000,2021-11-12 3:19PM EST,137.0,13.2,12.7,13.75,0.9,+7.32%,1,52,42.77%
2021-11-26 00:00:00,AAPL211126C00138000,2021-11-12 12:36PM EST,138.0,12.0,12.15,12.3,0.3,+2.56%,1,107,31.45%
2021-11-26 00:00:00,AAPL211126C00139000,2021-11-12 9:56AM EST,139.0,9.45,11.15,11.3,-0.89,-8.61%,7,107,29.35%
2021-11-26 00:00:00,AAPL211126C00140000,2021-11-12 3:59PM EST,140.0,10.3,10.2,10.35,1.85,+21.89%,376,740,28.32%
2021-11-26 00:00:00,AAPL211126C00141000,2021-11-12 3:43PM EST,141.0,9.4,9.25,9.4,1.65,+21.29%,10,1008,27.10%
2021-11-26 00:00:00,AAPL211126C00142000,2021-11-12 3:45PM EST,142.0,8.27,8.3,8.45,1.62,+24.36%,44,670,25.71%
2021-11-26 00:00:00,AAPL211126C00143000,2021-11-12 3:45PM EST,143.0,7.34,7.0,7.55,1.54,+26.55%,99,394,24.95%
2021-11-26 00:00:00,AAPL211126C00144000,2021-11-12 3:30PM EST,144.0,6.75,6.5,6.6,1.7,+33.66%,153,735,23.19%
2021-11-26 00:00:00,AAPL211126C00145000,2021-11-12 3:59PM EST,145.0,5.67,5.35,5.75,1.57,+38.29%,556,2072,22.53%
2021-11-26 00:00:00,AAPL211126C00146000,2021-11-12 3:54PM EST,146.0,4.8,4.8,4.9,1.3,+37.14%,296,2639,21.49%
2021-11-26 00:00:00,AAPL211126C00147000,2021-11-12 3:59PM EST,147.0,4.1,4.05,4.15,1.28,+45.39%,1169,2567,21.11%
2021-11-26 00:00:00,AAPL211126C00148000,2021-11-12 3:57PM EST,148.0,3.35,3.35,3.45,1.12,+50.22%,2900,2475,20.68%
2021-11-26 00:00:00,AAPL211126C00149000,2021-11-12 3:59PM EST,149.0,2.76,2.72,2.79,0.96,+53.33%,15230,4816,20.08%
2021-11-26 00:00:00,AAPL211126C00150000,2021-11-12 3:59PM EST,150.0,2.22,2.14,2.23,0.82,+58.57%,14469,33434,19.79%
2021-11-26 00:00:00,AAPL211126C00152500,2021-11-12 3:59PM EST,152.5,1.18,1.17,1.21,1.18,+57.14%,16148,6323,19.73%
2021-11-26 00:00:00,AAPL211126C00155000,2021-11-12 3:59PM EST,155.0,0.61,0.58,0.62,0.2,+48.78%,10139,12926,20.12%
2021-11-26 00:00:00,AAPL211126C00157500,2021-11-12 3:59PM EST,157.5,0.29,0.29,0.31,0.29,-,2687,2075,20.83%
2021-11-26 00:00:00,AAPL211126C00160000,2021-11-12 3:59PM EST,160.0,0.17,0.16,0.17,0.03,+21.43%,4926,36554,22.12%
2021-11-26 00:00:00,AAPL211126C00162500,2021-11-12 3:44PM EST,162.5,0.1,0.09,0.1,0.1,-,484,1806,23.63%
2021-11-26 00:00:00,AAPL211126C00165000,2021-11-12 3:59PM EST,165.0,0.07,0.04,0.08,0.01,+16.67%,857,5372,26.17%
2021-11-26 00:00:00,AAPL211126C00167500,2021-11-12 3:58PM EST,167.5,0.05,0.04,0.06,0.05,-,81,446,28.32%
2021-11-26 00:00:00,AAPL211126C00170000,2021-11-12 3:24PM EST,170.0,0.04,0.02,0.04,0.01,+33.33%,377,3797,29.69%
2021-11-26 00:00:00,AAPL211126C00172500,2021-11-10 9:36AM EST,172.5,0.04,0.02,0.04,0.04,-,-,35,32.62%
2021-11-26 00:00:00,AAPL211126C00175000,2021-11-12 3:35PM EST,175.0,0.03,0.01,0.03,0.02,+200.00%,86,1884,34.38%
2021-11-26 00:00:00,AAPL211126C00180000,2021-11-12 3:28PM EST,180.0,0.02,0.0,0.02,0.0,-,200,1649,37.89%
2021-11-26 00:00:00,AAPL211126C00185000,2021-11-12 1:26PM EST,185.0,0.02,0.0,0.03,0.01,+100.00%,18,275,44.92%
2021-11-26 00:00:00,AAPL211126C00190000,2021-11-10 12:20PM EST,190.0,0.01,0.0,0.02,0.0,-,3,621,47.66%
2021-11-26 00:00:00,AAPL211126C00195000,2021-11-12 12:56PM EST,195.0,0.01,0.0,0.01,-0.01,-50.00%,5,620,48.44%
2021-11-26 00:00:00,AAPL211126C00200000,2021-11-12 11:45AM EST,200.0,0.01,0.0,0.01,0.0,-,7,384,50.00%
2021-11-26 00:00:00,AAPL211126C00205000,2021-11-10 12:20PM EST,205.0,0.02,0.0,0.01,0.0,-,1,397,53.13%
2021-12-03 00:00:00,AAPL211203C00105000,2021-11-08 3:53PM EST,105.0,45.5,44.55,45.15,45.5,-,-,2,74.22%
2021-12-03 00:00:00,AAPL211203C00110000,2021-11-11 11:30AM EST,110.0,38.4,39.55,40.15,0.0,-,6,12,65.63%
2021-12-03 00:00:00,AAPL211203C00115000,2021-11-08 2:50PM EST,115.0,35.75,34.6,35.15,0.0,-,10,14,57.42%
2021-12-03 00:00:00,AAPL211203C00120000,2021-11-04 2:53PM EST,120.0,31.0,29.55,30.2,0.0,-,3,3,51.76%
2021-12-03 00:00:00,AAPL211203C00125000,2021-11-08 2:50PM EST,125.0,25.8,24.65,25.7,0.0,-,10,19,56.79%
2021-12-03 00:00:00,AAPL211203C00130000,2021-11-10 2:44PM EST,130.0,18.3,20.15,20.7,0.0,-,15,143,47.19%
2021-12-03 00:00:00,AAPL211203C00134000,2021-11-11 3:44PM EST,134.0,14.4,16.2,16.35,0.0,-,1,65,33.15%
2021-12-03 00:00:00,AAPL211203C00135000,2021-11-12 1:22PM EST,135.0,15.05,15.25,15.85,-1.36,-8.29%,6,73,39.84%
2021-12-03 00:00:00,AAPL211203C00136000,2021-11-05 11:39AM EST,136.0,15.15,13.85,14.45,0.0,-,1,49,31.64%
2021-12-03 00:00:00,AAPL211203C00137000,2021-11-12 3:56PM EST,137.0,13.37,13.3,13.45,0.8,+6.36%,4,160,29.83%
2021-12-03 00:00:00,AAPL211203C00138000,2021-11-12 11:54AM EST,138.0,12.3,12.35,12.5,1.3,+11.82%,2,164,28.86%
2021-12-03 00:00:00,AAPL211203C00139000,2021-11-12 3:28PM EST,139.0,11.65,11.4,11.55,1.95,+20.10%,2,70,27.78%
2021-12-03 00:00:00,AAPL211203C00140000,2021-11-12 1:00PM EST,140.0,10.09,10.05,10.6,1.09,+12.11%,24,435,26.59%
2021-12-03 00:00:00,AAPL211203C00141000,2021-11-12 12:15PM EST,141.0,9.4,9.55,9.7,1.25,+15.34%,4,65,25.93%
2021-12-03 00:00:00,AAPL211203C00142000,2021-11-12 3:16PM EST,142.0,8.71,8.65,8.8,1.41,+19.32%,133,471,25.07%
2021-12-03 00:00:00,AAPL211203C00143000,2021-11-12 3:34PM EST,143.0,8.07,7.8,7.95,1.66,+25.90%,13,217,24.56%
2021-12-03 00:00:00,AAPL211203C00144000,2021-11-12 3:45PM EST,144.0,6.95,6.95,7.05,1.5,+27.52%,130,517,23.33%
2021-12-03 00:00:00,AAPL211203C00145000,2021-11-12 3:52PM EST,145.0,6.17,6.15,6.25,1.46,+31.00%,448,1402,22.83%
2021-12-03 00:00:00,AAPL211203C00146000,2021-11-12 3:48PM EST,146.0,5.38,5.35,5.5,1.29,+31.54%,73,385,22.47%
2021-12-03 00:00:00,AAPL211203C00147000,2021-11-12 3:40PM EST,147.0,4.85,4.65,4.75,1.37,+39.37%,165,1026,21.80%
2021-12-03 00:00:00,AAPL211203C00148000,2021-11-12 3:55PM EST,148.0,4.0,4.0,4.1,1.06,+36.05%,1620,1890,21.56%
2021-12-03 00:00:00,AAPL211203C00149000,2021-11-12 3:59PM EST,149.0,3.45,3.4,3.5,0.98,+39.68%,1720,2047,21.34%
2021-12-03 00:00:00,AAPL211203C00150000,2021-11-12 3:59PM EST,150.0,2.9,2.86,2.95,0.86,+42.16%,13842,17904,21.09%
2021-12-03 00:00:00,AAPL211203C00155000,2021-11-12 3:59PM EST,155.0,1.14,1.11,1.14,0.32,+39.02%,12524,18100,21.09%
2021-12-03 00:00:00,AAPL211203C00160000,2021-11-12 3:59PM EST,160.0,0.42,0.41,0.44,0.09,+27.27%,2758,9155,22.61%
2021-12-03 00:00:00,AAPL211203C00165000,2021-11-12 3:59PM EST,165.0,0.18,0.17,0.18,0.03,+20.00%,514,3350,24.51%
2021-12-03 00:00:00,AAPL211203C00170000,2021-11-12 3:59PM EST,170.0,0.1,0.08,0.1,0.02,+25.00%,364,1982,27.44%
2021-12-03 00:00:00,AAPL211203C00175000,2021-11-12 12:21PM EST,175.0,0.07,0.04,0.06,0.03,+75.00%,64,788,30.27%
2021-12-03 00:00:00,AAPL211203C00180000,2021-11-12 3:49PM EST,180.0,0.03,0.02,0.05,0.01,+50.00%,166,634,34.08%
2021-12-03 00:00:00,AAPL211203C00185000,2021-11-12 2:33PM EST,185.0,0.03,0.02,0.04,0.02,+200.00%,126,713,37.50%
2021-12-03 00:00:00,AAPL211203C00190000,2021-11-11 1:14PM EST,190.0,0.01,0.01,0.04,0.0,-,3,757,41.41%
2021-12-03 00:00:00,AAPL211203C00195000,2021-11-11 1:21PM EST,195.0,0.01,0.0,0.04,0.0,-,1,109,45.31%
2021-12-03 00:00:00,AAPL211203C00200000,2021-11-11 2:32PM EST,200.0,0.01,0.0,0.03,0.0,-,1,420,47.66%
2021-12-03 00:00:00,AAPL211203C00205000,2021-11-11 2:32PM EST,205.0,0.01,0.0,0.02,0.0,-,1,218,49.22%
2021-12-03 00:00:00,AAPL211203C00210000,2021-11-11 10:08AM EST,210.0,0.01,0.0,0.02,0.0,-,102,510,52.34%
2021-12-10 00:00:00,AAPL211210C00075000,2021-11-10 3:49PM EST,75.0,73.1,74.5,75.15,73.1,-,-,30,115.63%
2021-12-10 00:00:00,AAPL211210C00085000,2021-11-12 10:10AM EST,85.0,62.85,64.55,65.15,62.85,-,2,0,96.48%
2021-12-10 00:00:00,AAPL211210C00090000,2021-11-12 1:11PM EST,90.0,59.65,59.55,60.15,59.65,-,2,0,87.70%
2021-12-10 00:00:00,AAPL211210C00095000,2021-11-08 12:03PM EST,95.0,55.33,54.55,55.15,0.0,-,10,90,79.39%
2021-12-10 00:00:00,AAPL211210C00100000,2021-11-12 12:51PM EST,100.0,49.75,49.55,50.15,49.75,-,2,0,71.48%
2021-12-10 00:00:00,AAPL211210C00110000,2021-11-10 10:52AM EST,110.0,39.17,39.6,40.2,39.17,-,-,10,58.98%
2021-12-10 00:00:00,AAPL211210C00115000,2021-10-29 2:57PM EST,115.0,34.9,34.6,35.2,0.0,-,2,0,51.66%
2021-12-10 00:00:00,AAPL211210C00120000,2021-11-12 9:43AM EST,120.0,27.95,30.1,30.25,-1.27,-4.35%,1,10,46.29%
2021-12-10 00:00:00,AAPL211210C00125000,2021-11-12 10:42AM EST,125.0,23.67,24.7,25.75,0.12,+0.51%,1,3,49.71%
2021-12-10 00:00:00,AAPL211210C00130000,2021-11-11 1:04PM EST,130.0,18.33,20.25,20.4,0.0,-,1,103,35.45%
2021-12-10 00:00:00,AAPL211210C00135000,2021-11-11 9:56AM EST,135.0,14.2,15.4,15.55,0.0,-,81,121,30.30%
2021-12-10 00:00:00,AAPL211210C00138000,2021-11-11 10:52AM EST,138.0,11.43,12.15,12.7,0.0,-,2,441,27.39%
2021-12-10 00:00:00,AAPL211210C00139000,2021-11-12 11:45AM EST,139.0,11.62,11.65,11.8,1.12,+10.67%,2,61,26.83%
2021-12-10 00:00:00,AAPL211210C00140000,2021-11-12 3:33PM EST,140.0,11.05,10.75,10.9,2.04,+22.64%,25,181,26.15%
2021-12-10 00:00:00,AAPL211210C00141000,2021-11-12 3:58PM EST,141.0,9.95,9.7,10.0,1.78,+21.79%,1,87,25.32%
2021-12-10 00:00:00,AAPL211210C00142000,2021-11-12 11:47AM EST,142.0,8.85,9.0,9.15,1.2,+15.69%,67,124,24.81%
2021-12-10 00:00:00,AAPL211210C00143000,2021-11-12 3:28PM EST,143.0,8.4,7.85,8.3,1.7,+25.37%,62,106,24.12%
2021-12-10 00:00:00,AAPL211210C00144000,2021-11-12 1:35PM EST,144.0,7.6,7.35,7.5,1.6,+26.67%,3,143,23.66%
2021-12-10 00:00:00,AAPL211210C00145000,2021-11-12 3:41PM EST,145.0,6.75,6.6,6.75,1.54,+29.56%,174,580,23.35%
2021-12-10 00:00:00,AAPL211210C00146000,2021-11-12 3:20PM EST,146.0,6.0,5.85,6.0,1.28,+27.12%,54,301,22.83%
2021-12-10 00:00:00,AAPL211210C00147000,2021-11-12 3:55PM EST,147.0,5.2,5.15,5.3,1.18,+29.35%,229,263,22.40%
2021-12-10 00:00:00,AAPL211210C00148000,2021-11-12 3:58PM EST,148.0,4.62,4.55,4.7,1.12,+32.00%,984,1041,22.38%
2021-12-10 00:00:00,AAPL211210C00149000,2021-11-12 3:57PM EST,149.0,4.02,3.95,4.1,1.04,+34.90%,905,684,22.10%
2021-12-10 00:00:00,AAPL211210C00150000,2021-11-12 3:59PM EST,150.0,3.5,3.45,3.55,0.9,+34.62%,1445,2449,21.84%
2021-12-10 00:00:00,AAPL211210C00155000,2021-11-12 3:59PM EST,155.0,1.59,1.55,1.63,0.42,+35.90%,1731,3888,21.72%
2021-12-10 00:00:00,AAPL211210C00160000,2021-11-12 3:58PM EST,160.0,0.68,0.66,0.71,0.12,+21.43%,1636,4052,22.51%
2021-12-10 00:00:00,AAPL211210C00165000,2021-11-12 3:35PM EST,165.0,0.35,0.28,0.33,0.07,+25.00%,686,3088,24.02%
2021-12-10 00:00:00,AAPL211210C00170000,2021-11-12 3:44PM EST,170.0,0.17,0.14,0.17,0.02,+13.33%,621,1311,25.88%
2021-12-10 00:00:00,AAPL211210C00175000,2021-11-12 2:29PM EST,175.0,0.1,0.07,0.11,0.01,+11.11%,458,388,28.52%
2021-12-10 00:00:00,AAPL211210C00180000,2021-11-12 3:16PM EST,180.0,0.07,0.05,0.08,0.0,-,23,423,31.25%
2021-12-10 00:00:00,AAPL211210C00185000,2021-11-12 12:49PM EST,185.0,0.06,0.02,0.06,0.0,-,15,59,33.89%
2021-12-10 00:00:00,AAPL211210C00190000,2021-11-12 1:40PM EST,190.0,0.03,0.03,0.04,-0.01,-25.00%,72,5226,35.74%
2021-12-10 00:00:00,AAPL211210C00195000,2021-11-12 1:41PM EST,195.0,0.03,0.01,0.05,0.0,-,4,736,40.04%
2021-12-10 00:00:00,AAPL211210C00200000,2021-11-11 3:57PM EST,200.0,0.03,0.0,0.05,0.0,-,8,36,43.36%
2021-12-10 00:00:00,AAPL211210C00205000,2021-11-12 11:08AM EST,205.0,0.01,0.0,0.02,0.0,-,1,163,42.19%
2021-12-17 00:00:00,AAPL211217C00040000,2021-11-05 8:53AM EST,40.0,111.56,109.65,110.45,0.0,-,5,5,167.97%
2021-12-17 00:00:00,AAPL211217C00050000,2021-10-29 9:20AM EST,50.0,97.2,99.65,100.45,0.0,-,1,1,140.23%
2021-12-17 00:00:00,AAPL211217C00055000,2021-11-11 10:01AM EST,55.0,93.41,94.6,95.4,93.41,-,-,25,107.81%
2021-12-17 00:00:00,AAPL211217C00060000,2021-11-12 1:04PM EST,60.0,89.36,89.7,90.15,-1.94,-2.12%,3,0,133.20%
2021-12-17 00:00:00,AAPL211217C00065000,2021-11-10 10:02AM EST,65.0,83.95,84.95,85.1,0.0,-,1,1,102.34%
2021-12-17 00:00:00,AAPL211217C00070000,2021-11-09 3:43PM EST,70.0,80.9,79.7,80.1,0.0,-,5,121,107.03%
2021-12-17 00:00:00,AAPL211217C00075000,2021-11-11 10:43AM EST,75.0,73.55,74.55,75.45,0.0,-,2,74,75.00%
2021-12-17 00:00:00,AAPL211217C00080000,2021-11-12 3:48PM EST,80.0,70.0,69.7,70.15,-1.1,-1.55%,2,438,94.24%
2021-12-17 00:00:00,AAPL211217C00085000,2021-11-09 11:18AM EST,85.0,65.99,64.75,65.15,0.0,-,8,48,85.94%
2021-12-17 00:00:00,AAPL211217C00090000,2021-11-09 10:49AM EST,90.0,61.1,59.55,60.15,0.0,-,2,61,78.13%
