Date,Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility
2021-11-19 00:00:00,AAPL211119C00144000,2021-11-19 11:16AM EST,144.0,15.93,15.55,15.8,2.23,+16.28%,37,1375,85.94%
2021-11-19 00:00:00,AAPL211119C00145000,2021-11-19 11:32AM EST,145.0,14.55,14.6,14.75,1.7,+13.23%,2297,27596,0.00%
2021-11-19 00:00:00,AAPL211119C00146000,2021-11-19 11:06AM EST,146.0,13.17,13.7,13.8,0.68,+5.44%,186,2019,76.56%
2021-11-19 00:00:00,AAPL211119C00147000,2021-11-19 11:29AM EST,147.0,12.85,12.5,12.65,2.0,+18.43%,175,3045,0.00%
2021-11-19 00:00:00,AAPL211119C00148000,2021-11-19 11:29AM EST,148.0,11.8,11.7,11.85,1.95,+19.80%,457,6125,78.13%
2021-11-19 00:00:00,AAPL211119C00149000,2021-11-19 11:33AM EST,149.0,10.68,10.45,10.65,1.81,+20.41%,275,8202,0.00%
2021-11-19 00:00:00,AAPL211119C00150000,2021-11-19 11:31AM EST,150.0,9.81,9.9,10.0,1.96,+24.97%,5460,51881,78.91%
2021-11-19 00:00:00,AAPL211119C00152500,2021-11-19 11:33AM EST,152.5,7.2,7.0,7.15,1.85,+34.58%,5781,32182,0.00%
2021-11-19 00:00:00,AAPL211119C00155000,2021-11-19 11:34AM EST,155.0,4.74,4.65,4.75,1.79,+60.68%,52190,87438,0.00%
2021-11-19 00:00:00,AAPL211119C00157500,2021-11-19 11:34AM EST,157.5,2.25,2.23,2.25,1.2,+114.29%,130656,78264,0.00%
2021-11-19 00:00:00,AAPL211119C00160000,2021-11-19 11:34AM EST,160.0,0.51,0.49,0.5,0.16,+45.71%,281442,125945,18.16%
2021-11-19 00:00:00,AAPL211119C00162500,2021-11-19 11:34AM EST,162.5,0.06,0.05,0.06,-0.07,-53.85%,54524,46418,22.07%
2021-11-19 00:00:00,AAPL211119C00165000,2021-11-19 11:34AM EST,165.0,0.02,0.01,0.02,-0.03,-60.00%,21395,43674,30.47%
2021-11-19 00:00:00,AAPL211119C00167500,2021-11-19 11:16AM EST,167.5,0.01,0.0,0.01,-0.02,-66.67%,2397,5716,38.28%
2021-11-19 00:00:00,AAPL211119C00170000,2021-11-19 11:05AM EST,170.0,0.01,0.0,0.01,-0.01,-50.00%,3138,21769,48.44%
2021-11-19 00:00:00,AAPL211119C00172500,2021-11-19 11:16AM EST,172.5,0.01,0.0,0.01,0.0,-,111,2267,53.13%
2021-11-19 00:00:00,AAPL211119C00175000,2021-11-19 11:21AM EST,175.0,0.01,0.0,0.01,0.0,-,73,11280,62.50%
2021-11-19 00:00:00,AAPL211119C00180000,2021-11-19 10:10AM EST,180.0,0.01,0.0,0.01,0.0,-,8,9049,81.25%
2021-11-19 00:00:00,AAPL211119C00185000,2021-11-18 12:51PM EST,185.0,0.01,0.0,0.01,0.0,-,721,5208,96.88%
2021-11-19 00:00:00,AAPL211119C00190000,2021-11-17 1:23PM EST,190.0,0.01,0.0,0.01,0.0,-,2,3142,112.50%
2021-11-19 00:00:00,AAPL211119C00195000,2021-11-18 2:23PM EST,195.0,0.01,0.0,0.01,0.0,-,33,2182,128.13%
2021-11-19 00:00:00,AAPL211119C00200000,2021-11-19 9:30AM EST,200.0,0.01,0.0,0.01,0.0,-,3,10825,143.75%
2021-11-19 00:00:00,AAPL211119C00205000,2021-11-15 9:40AM EST,205.0,0.01,0.0,0.01,0.0,-,1,340,156.25%
2021-11-19 00:00:00,AAPL211119C00210000,2021-11-15 9:39AM EST,210.0,0.01,0.0,0.01,0.0,-,1,1020,168.75%
2021-11-19 00:00:00,AAPL211119C00215000,2021-11-19 9:39AM EST,215.0,0.01,0.0,0.01,0.0,-,4,863,181.25%
2021-11-19 00:00:00,AAPL211119C00220000,2021-11-10 9:30AM EST,220.0,0.01,0.0,0.01,0.0,-,3,479,193.75%
2021-11-19 00:00:00,AAPL211119C00225000,2021-11-15 9:30AM EST,225.0,0.01,0.0,0.01,0.0,-,2,143,206.25%
2021-11-19 00:00:00,AAPL211119C00230000,2021-10-29 11:28AM EST,230.0,0.01,0.0,0.01,0.0,-,3,139,218.75%
2021-11-19 00:00:00,AAPL211119C00235000,2021-11-12 11:50AM EST,235.0,0.01,0.0,0.01,0.0,-,1,342,231.25%
2021-11-19 00:00:00,AAPL211119C00240000,2021-11-05 9:59AM EST,240.0,0.01,0.0,0.01,0.0,-,3,854,243.75%
2021-11-19 00:00:00,AAPL211119C00245000,2021-11-18 9:30AM EST,245.0,0.01,0.0,0.01,0.0,-,1,451,256.25%
2021-11-19 00:00:00,AAPL211119C00250000,2021-11-18 3:05PM EST,250.0,0.01,0.0,0.01,0.0,-,60,1564,262.50%
2021-11-26 00:00:00,AAPL211126C00075000,2021-11-19 11:12AM EST,75.0,84.85,84.2,85.2,1.85,+2.23%,1,5,264.45%
2021-11-26 00:00:00,AAPL211126C00080000,2021-11-15 10:28AM EST,80.0,70.43,79.3,80.1,0.0,-,1,30,233.79%
2021-11-26 00:00:00,AAPL211126C00085000,2021-11-10 2:04PM EST,85.0,68.85,74.1,75.1,0.0,-,2,24,215.23%
2021-11-26 00:00:00,AAPL211126C00090000,2021-11-10 9:45AM EST,90.0,58.75,69.05,70.1,0.0,-,-,24,197.85%
2021-11-26 00:00:00,AAPL211126C00100000,2021-11-16 3:53PM EST,100.0,51.1,59.25,60.15,0.0,-,12,58,169.53%
2021-11-26 00:00:00,AAPL211126C00105000,2021-10-27 12:28PM EST,105.0,44.69,54.65,54.8,0.0,-,1,4,108.59%
2021-11-26 00:00:00,AAPL211126C00110000,2021-11-19 10:40AM EST,110.0,48.8,49.65,49.8,0.65,+1.35%,9,16,97.66%
2021-11-26 00:00:00,AAPL211126C00115000,2021-11-19 9:48AM EST,115.0,42.45,44.5,44.8,0.45,+1.07%,12,29,86.72%
2021-11-26 00:00:00,AAPL211126C00120000,2021-11-19 9:36AM EST,120.0,37.55,39.5,39.7,-0.12,-0.32%,2,447,0.00%
2021-11-26 00:00:00,AAPL211126C00125000,2021-11-18 11:35AM EST,125.0,29.6,34.7,34.75,0.0,-,4,37,0.00%
2021-11-26 00:00:00,AAPL211126C00129000,2021-11-18 1:11PM EST,129.0,28.5,30.65,30.85,0.0,-,4,45,67.19%
2021-11-26 00:00:00,AAPL211126C00130000,2021-11-19 10:39AM EST,130.0,28.77,29.5,29.7,0.97,+3.49%,34,85,0.00%
2021-11-26 00:00:00,AAPL211126C00131000,2021-11-17 11:08AM EST,131.0,27.75,28.5,28.8,5.25,+23.33%,2,11,55.47%
2021-11-26 00:00:00,AAPL211126C00132000,2021-11-19 10:06AM EST,132.0,26.5,27.65,27.8,1.7,+6.85%,54,53,53.52%
2021-11-26 00:00:00,AAPL211126C00133000,2021-11-19 10:00AM EST,133.0,25.95,26.7,26.85,3.95,+17.95%,1,165,58.79%
2021-11-26 00:00:00,AAPL211126C00134000,2021-11-19 9:55AM EST,134.0,24.7,25.5,25.7,0.45,+1.86%,67,156,0.00%
2021-11-26 00:00:00,AAPL211126C00135000,2021-11-19 11:08AM EST,135.0,24.35,24.65,24.7,1.61,+7.08%,5,219,0.00%
2021-11-26 00:00:00,AAPL211126C00136000,2021-11-19 10:32AM EST,136.0,22.55,23.7,23.8,4.18,+22.75%,5,363,45.70%
2021-11-26 00:00:00,AAPL211126C00137000,2021-11-19 10:31AM EST,137.0,22.8,22.65,22.75,2.2,+10.68%,24,81,0.00%
2021-11-26 00:00:00,AAPL211126C00138000,2021-11-19 10:02AM EST,138.0,21.8,21.7,21.85,7.9,+56.83%,24,102,48.44%
2021-11-26 00:00:00,AAPL211126C00139000,2021-11-19 9:58AM EST,139.0,19.9,20.65,20.7,1.18,+6.30%,4,97,0.00%
2021-11-26 00:00:00,AAPL211126C00140000,2021-11-19 11:29AM EST,140.0,19.87,19.65,19.8,1.22,+6.54%,177,903,38.67%
2021-11-26 00:00:00,AAPL211126C00141000,2021-11-19 11:09AM EST,141.0,18.5,18.75,18.85,1.0,+5.71%,2,1098,42.19%
2021-11-26 00:00:00,AAPL211126C00142000,2021-11-19 11:19AM EST,142.0,17.85,17.55,17.7,1.5,+9.17%,43,683,0.00%
2021-11-26 00:00:00,AAPL211126C00143000,2021-11-19 11:28AM EST,143.0,16.78,16.75,16.9,1.98,+13.38%,8,375,41.41%
2021-11-26 00:00:00,AAPL211126C00144000,2021-11-19 11:15AM EST,144.0,16.0,15.65,15.75,1.9,+13.48%,63,777,0.00%
2021-11-26 00:00:00,AAPL211126C00145000,2021-11-19 11:25AM EST,145.0,14.76,14.6,14.7,1.81,+13.98%,82,1975,0.00%
2021-11-26 00:00:00,AAPL211126C00146000,2021-11-19 11:11AM EST,146.0,13.93,13.7,13.8,2.03,+17.06%,46,2075,27.54%
2021-11-26 00:00:00,AAPL211126C00147000,2021-11-19 11:23AM EST,147.0,12.75,12.7,12.8,1.85,+16.97%,447,1520,25.78%
2021-11-26 00:00:00,AAPL211126C00148000,2021-11-19 11:18AM EST,148.0,11.99,11.8,11.95,1.92,+19.07%,279,2783,32.62%
2021-11-26 00:00:00,AAPL211126C00149000,2021-11-19 11:30AM EST,149.0,11.0,10.65,10.8,1.95,+21.55%,263,6697,22.07%
2021-11-26 00:00:00,AAPL211126C00150000,2021-11-19 11:34AM EST,150.0,9.9,9.8,9.85,1.75,+21.47%,10385,38428,23.83%
2021-11-26 00:00:00,AAPL211126C00152500,2021-11-19 11:33AM EST,152.5,7.55,7.45,7.55,1.6,+26.89%,2419,15727,24.81%
2021-11-26 00:00:00,AAPL211126C00155000,2021-11-19 11:34AM EST,155.0,5.4,5.25,5.35,1.45,+36.71%,23480,55370,23.51%
2021-11-26 00:00:00,AAPL211126C00157500,2021-11-19 11:34AM EST,157.5,3.55,3.4,3.5,1.02,+40.32%,36059,37348,23.27%
2021-11-26 00:00:00,AAPL211126C00160000,2021-11-19 11:34AM EST,160.0,2.14,2.14,2.15,0.6,+38.96%,118043,70331,23.98%
2021-11-26 00:00:00,AAPL211126C00162500,2021-11-19 11:34AM EST,162.5,1.26,1.25,1.26,0.32,+34.04%,27820,18819,25.00%
2021-11-26 00:00:00,AAPL211126C00165000,2021-11-19 11:34AM EST,165.0,0.72,0.71,0.72,0.15,+26.32%,27464,13968,26.25%
2021-11-26 00:00:00,AAPL211126C00167500,2021-11-19 11:33AM EST,167.5,0.4,0.4,0.41,0.06,+17.65%,3386,3149,27.59%
2021-11-26 00:00:00,AAPL211126C00170000,2021-11-19 11:34AM EST,170.0,0.25,0.24,0.25,0.03,+13.64%,11119,9282,29.44%
2021-11-26 00:00:00,AAPL211126C00172500,2021-11-19 11:34AM EST,172.5,0.15,0.14,0.15,0.01,+7.14%,2004,2468,31.01%
2021-11-26 00:00:00,AAPL211126C00175000,2021-11-19 11:34AM EST,175.0,0.1,0.09,0.1,0.01,+11.11%,2162,3088,33.01%
2021-11-26 00:00:00,AAPL211126C00180000,2021-11-19 11:33AM EST,180.0,0.06,0.05,0.06,0.02,+50.00%,1516,2290,38.09%
2021-11-26 00:00:00,AAPL211126C00185000,2021-11-19 11:22AM EST,185.0,0.04,0.03,0.04,0.0,-,556,1335,42.97%
2021-11-26 00:00:00,AAPL211126C00190000,2021-11-19 11:21AM EST,190.0,0.02,0.02,0.03,0.0,-,851,1627,48.05%
2021-11-26 00:00:00,AAPL211126C00195000,2021-11-19 11:19AM EST,195.0,0.01,0.01,0.02,-0.01,-50.00%,336,693,50.00%
2021-11-26 00:00:00,AAPL211126C00200000,2021-11-19 11:31AM EST,200.0,0.02,0.01,0.02,0.0,-,436,949,56.25%
2021-11-26 00:00:00,AAPL211126C00205000,2021-11-19 11:34AM EST,205.0,0.02,0.01,0.02,0.01,+100.00%,307,1220,60.94%
2021-12-03 00:00:00,AAPL211203C00105000,2021-11-19 9:59AM EST,105.0,53.9,54.5,54.7,8.4,+18.46%,1,2,0.00%
2021-12-03 00:00:00,AAPL211203C00110000,2021-11-19 10:23AM EST,110.0,48.65,49.7,49.8,6.07,+14.26%,4,12,71.09%
2021-12-03 00:00:00,AAPL211203C00115000,2021-11-19 10:33AM EST,115.0,43.55,44.65,44.7,7.31,+20.17%,1,18,0.00%
2021-12-03 00:00:00,AAPL211203C00120000,2021-11-17 2:32PM EST,120.0,34.24,39.75,39.85,0.0,-,30,33,63.28%
2021-12-03 00:00:00,AAPL211203C00125000,2021-11-16 11:45AM EST,125.0,26.15,34.55,34.7,0.0,-,1,19,0.00%
2021-12-03 00:00:00,AAPL211203C00130000,2021-11-19 10:02AM EST,130.0,28.71,29.75,29.9,0.81,+2.90%,21,141,53.81%
2021-12-03 00:00:00,AAPL211203C00134000,2021-11-18 10:28AM EST,134.0,20.52,25.7,25.85,0.0,-,1,65,44.53%
2021-12-03 00:00:00,AAPL211203C00135000,2021-11-19 9:36AM EST,135.0,22.7,24.8,24.85,-0.21,-0.92%,2,68,42.87%
2021-12-03 00:00:00,AAPL211203C00136000,2021-11-18 1:56PM EST,136.0,21.55,23.75,23.85,0.0,-,1,48,41.31%
2021-12-03 00:00:00,AAPL211203C00137000,2021-11-19 11:24AM EST,137.0,22.7,22.8,22.85,4.8,+26.82%,59,127,39.75%
2021-12-03 00:00:00,AAPL211203C00138000,2021-11-17 3:35PM EST,138.0,22.0,21.7,21.9,5.79,+35.72%,2,265,40.33%
2021-12-03 00:00:00,AAPL211203C00139000,2021-11-18 3:25PM EST,139.0,19.01,20.85,20.95,0.0,-,50,61,40.53%
2021-12-03 00:00:00,AAPL211203C00140000,2021-11-19 11:22AM EST,140.0,19.85,19.85,19.95,1.75,+9.67%,41,434,38.87%
2021-12-03 00:00:00,AAPL211203C00141000,2021-11-19 9:57AM EST,141.0,17.98,18.8,18.85,1.13,+6.71%,5,69,33.30%
2021-12-03 00:00:00,AAPL211203C00142000,2021-11-19 11:03AM EST,142.0,17.37,17.65,17.8,1.32,+8.22%,119,846,29.30%
2021-12-03 00:00:00,AAPL211203C00143000,2021-11-19 10:10AM EST,143.0,15.65,16.9,17.05,0.45,+2.96%,22,237,36.43%
2021-12-03 00:00:00,AAPL211203C00144000,2021-11-19 11:22AM EST,144.0,15.84,15.85,15.95,1.14,+7.76%,4,432,31.98%
2021-12-03 00:00:00,AAPL211203C00145000,2021-11-19 11:11AM EST,145.0,15.0,14.75,14.9,1.23,+8.93%,54,1141,28.76%
2021-12-03 00:00:00,AAPL211203C00146000,2021-11-19 11:19AM EST,146.0,14.05,13.75,13.9,1.25,+9.77%,41,395,27.10%
2021-12-03 00:00:00,AAPL211203C00147000,2021-11-19 11:13AM EST,147.0,13.25,13.0,13.15,1.93,+17.05%,272,1106,31.20%
2021-12-03 00:00:00,AAPL211203C00148000,2021-11-19 11:22AM EST,148.0,12.0,12.0,12.15,0.94,+8.50%,41,1518,29.27%
2021-12-03 00:00:00,AAPL211203C00149000,2021-11-19 11:33AM EST,149.0,11.06,11.05,11.15,1.66,+17.66%,29,2042,27.34%
2021-12-03 00:00:00,AAPL211203C00150000,2021-11-19 11:33AM EST,150.0,10.19,10.2,10.3,1.59,+18.49%,643,14717,27.76%
2021-12-03 00:00:00,AAPL211203C00155000,2021-11-19 11:33AM EST,155.0,5.98,5.9,5.95,1.28,+27.23%,3406,18911,23.74%
2021-12-03 00:00:00,AAPL211203C00160000,2021-11-19 11:34AM EST,160.0,2.99,2.96,2.98,0.74,+32.89%,22696,15444,24.12%
2021-12-03 00:00:00,AAPL211203C00165000,2021-11-19 11:34AM EST,165.0,1.27,1.25,1.26,0.28,+28.28%,4883,7559,24.66%
2021-12-03 00:00:00,AAPL211203C00170000,2021-11-19 11:34AM EST,170.0,0.55,0.53,0.54,0.1,+22.22%,2106,3370,26.54%
2021-12-03 00:00:00,AAPL211203C00175000,2021-11-19 11:30AM EST,175.0,0.27,0.24,0.25,0.06,+28.57%,823,1365,28.91%
2021-12-03 00:00:00,AAPL211203C00180000,2021-11-19 11:33AM EST,180.0,0.14,0.13,0.14,0.01,+7.69%,480,1653,31.93%
2021-12-03 00:00:00,AAPL211203C00185000,2021-11-19 11:32AM EST,185.0,0.09,0.09,0.1,0.01,+12.50%,291,789,35.84%
2021-12-03 00:00:00,AAPL211203C00190000,2021-11-19 11:18AM EST,190.0,0.06,0.06,0.07,0.01,+20.00%,315,1105,39.16%
2021-12-03 00:00:00,AAPL211203C00195000,2021-11-19 11:19AM EST,195.0,0.05,0.04,0.05,0.0,-,33,560,42.19%
2021-12-03 00:00:00,AAPL211203C00200000,2021-11-19 11:29AM EST,200.0,0.04,0.03,0.04,0.0,-,283,904,45.51%
2021-12-03 00:00:00,AAPL211203C00205000,2021-11-19 10:22AM EST,205.0,0.03,0.02,0.03,0.0,-,181,562,48.05%
2021-12-03 00:00:00,AAPL211203C00210000,2021-11-19 11:17AM EST,210.0,0.03,0.02,0.03,0.01,+50.00%,149,897,51.17%
2021-12-10 00:00:00,AAPL211210C00075000,2021-11-10 3:49PM EST,75.0,73.1,84.6,84.7,0.0,-,-,30,0.00%
2021-12-10 00:00:00,AAPL211210C00085000,2021-11-12 10:10AM EST,85.0,62.85,74.65,74.85,0.0,-,2,1,95.31%
2021-12-10 00:00:00,AAPL211210C00090000,2021-11-12 1:11PM EST,90.0,59.65,69.35,70.35,0.0,-,2,2,103.91%
2021-12-10 00:00:00,AAPL211210C00095000,2021-11-08 12:03PM EST,95.0,55.33,64.7,64.75,0.0,-,10,90,65.63%
2021-12-10 00:00:00,AAPL211210C00100000,2021-11-15 10:15AM EST,100.0,50.55,59.65,59.75,0.0,-,2,2,72.27%
2021-12-10 00:00:00,AAPL211210C00110000,2021-11-16 11:05AM EST,110.0,40.02,49.6,49.8,0.0,-,1,11,66.21%
2021-12-10 00:00:00,AAPL211210C00115000,2021-10-29 2:57PM EST,115.0,34.9,44.65,44.9,0.0,-,2,0,56.25%
2021-12-10 00:00:00,AAPL211210C00120000,2021-11-18 10:50AM EST,120.0,34.4,39.7,39.9,0.0,-,1,11,52.15%
2021-12-10 00:00:00,AAPL211210C00125000,2021-11-18 3:50PM EST,125.0,33.55,34.7,34.9,0.0,-,1,4,51.56%
2021-12-10 00:00:00,AAPL211210C00130000,2021-11-18 3:46PM EST,130.0,29.0,29.75,29.95,0.4,+1.40%,3,105,46.39%
2021-12-10 00:00:00,AAPL211210C00135000,2021-11-19 11:32AM EST,135.0,24.85,24.85,24.95,2.02,+8.85%,112,120,39.16%
2021-12-10 00:00:00,AAPL211210C00138000,2021-11-17 3:43PM EST,138.0,16.3,21.9,21.95,0.0,-,304,454,34.91%
2021-12-10 00:00:00,AAPL211210C00139000,2021-11-19 11:02AM EST,139.0,20.4,20.7,20.9,5.12,+33.51%,3,114,31.93%
2021-12-10 00:00:00,AAPL211210C00140000,2021-11-19 11:04AM EST,140.0,19.47,19.9,20.05,1.29,+7.10%,22,181,34.57%
2021-12-10 00:00:00,AAPL211210C00141000,2021-11-18 2:59PM EST,141.0,17.1,18.9,19.05,0.0,-,4,73,33.06%
2021-12-10 00:00:00,AAPL211210C00142000,2021-11-19 10:21AM EST,142.0,17.0,17.8,17.95,1.0,+6.25%,81,147,29.25%
2021-12-10 00:00:00,AAPL211210C00143000,2021-11-19 10:27AM EST,143.0,15.78,16.95,17.1,0.98,+6.62%,11,129,31.08%
2021-12-10 00:00:00,AAPL211210C00144000,2021-11-19 10:22AM EST,144.0,15.1,16.0,16.2,0.15,+1.00%,21,139,31.32%
2021-12-10 00:00:00,AAPL211210C00145000,2021-11-19 10:39AM EST,145.0,14.57,15.0,15.15,0.61,+4.37%,9,680,28.91%
2021-12-10 00:00:00,AAPL211210C00146000,2021-11-19 11:12AM EST,146.0,14.36,14.05,14.2,1.87,+14.97%,28,344,28.13%
2021-12-10 00:00:00,AAPL211210C00147000,2021-11-19 10:48AM EST,147.0,12.35,13.15,13.3,0.93,+8.14%,79,267,27.95%
2021-12-10 00:00:00,AAPL211210C00148000,2021-11-19 10:57AM EST,148.0,11.77,12.3,12.45,0.51,+4.53%,60,944,28.20%
2021-12-10 00:00:00,AAPL211210C00149000,2021-11-19 11:06AM EST,149.0,10.97,11.3,11.5,1.16,+11.82%,823,758,27.03%
2021-12-10 00:00:00,AAPL211210C00150000,2021-11-19 11:33AM EST,150.0,10.45,10.4,10.45,1.6,+18.08%,520,2473,24.68%
2021-12-10 00:00:00,AAPL211210C00155000,2021-11-19 11:32AM EST,155.0,6.45,6.45,6.5,1.15,+21.70%,925,5211,23.79%
2021-12-10 00:00:00,AAPL211210C00160000,2021-11-19 11:34AM EST,160.0,3.65,3.6,3.7,0.83,+29.43%,4789,7464,24.51%
2021-12-10 00:00:00,AAPL211210C00165000,2021-11-19 11:32AM EST,165.0,1.72,1.72,1.74,0.32,+22.86%,1976,4795,23.98%
2021-12-10 00:00:00,AAPL211210C00170000,2021-11-19 11:32AM EST,170.0,0.83,0.81,0.82,0.15,+22.06%,956,2376,25.03%
2021-12-10 00:00:00,AAPL211210C00175000,2021-11-19 11:29AM EST,175.0,0.43,0.42,0.43,0.06,+16.22%,227,1073,27.05%
2021-12-10 00:00:00,AAPL211210C00180000,2021-11-19 11:33AM EST,180.0,0.23,0.22,0.23,0.01,+4.55%,168,643,28.96%
2021-12-10 00:00:00,AAPL211210C00185000,2021-11-19 11:31AM EST,185.0,0.14,0.13,0.14,0.0,-,150,338,31.25%
2021-12-10 00:00:00,AAPL211210C00190000,2021-11-19 11:30AM EST,190.0,0.1,0.09,0.1,-0.01,-9.09%,245,5203,33.99%
2021-12-10 00:00:00,AAPL211210C00195000,2021-11-19 11:13AM EST,195.0,0.07,0.06,0.07,-0.01,-12.50%,109,1139,36.33%
2021-12-10 00:00:00,AAPL211210C00200000,2021-11-19 11:34AM EST,200.0,0.06,0.05,0.06,0.0,-,47,330,39.45%
2021-12-10 00:00:00,AAPL211210C00205000,2021-11-19 11:22AM EST,205.0,0.05,0.03,0.05,0.0,-,135,347,42.19%
2021-12-17 00:00:00,AAPL211217C00040000,2021-11-18 9:34AM EST,40.0,113.35,119.25,120.1,0.0,-,1,6,238.28%
2021-12-17 00:00:00,AAPL211217C00050000,2021-10-29 9:20AM EST,50.0,97.2,109.1,110.1,0.0,-,1,1,201.56%
2021-12-17 00:00:00,AAPL211217C00055000,2021-11-11 10:01AM EST,55.0,93.41,104.2,105.15,0.0,-,-,25,189.65%
2021-12-17 00:00:00,AAPL211217C00060000,2021-11-18 11:21AM EST,60.0,94.36,99.3,100.05,0.0,-,15,18,167.97%
2021-12-17 00:00:00,AAPL211217C00065000,2021-11-16 3:49PM EST,65.0,88.35,94.15,95.15,0.0,-,2,19,161.91%
2021-12-17 00:00:00,AAPL211217C00070000,2021-11-09 3:43PM EST,70.0,80.9,89.7,89.85,0.0,-,5,121,111.72%
2021-12-17 00:00:00,AAPL211217C00075000,2021-11-17 9:31AM EST,75.0,76.65,84.65,84.8,0.0,-,3,75,108.01%
2021-12-17 00:00:00,AAPL211217C00080000,2021-11-17 9:31AM EST,80.0,71.65,79.6,79.85,0.0,-,1,439,106.25%
2021-12-17 00:00:00,AAPL211217C00085000,2021-11-18 3:38PM EST,85.0,73.25,74.75,74.9,0.0,-,13,46,94.73%
